Date,Open,High,Low,Settle,Volume,Open Interest
1989-04-30,22.9,25.3,22.8,24.65,31061.0,12050.0
1989-03-31,21.15,21.48,20.1,20.19,65378.0,88559.0
1989-02-28,17.64,17.74,17.54,17.66,18105.0,48925.0
1989-01-31,16.7,16.79,16.35,16.4,10288.0,27640.0
1988-12-31,15.85,16.05,15.65,16.0,1957.0,13104.0
1988-11-30,14.95,15.05,14.85,15.05,714.0,6137.0
1988-10-31,14.05,14.08,13.7,13.76,1274.0,5098.0
1988-09-30,13.55,13.6,13.05,13.05,333.0,3265.0
1988-08-31,15.63,15.63,15.38,15.38,39.0,2687.0
1988-07-31,16.77,16.84,16.77,16.84,15.0,1170.0
1988-06-30,16.21,16.27,15.91,15.91,120.0,825.0
1988-05-31,17.76,17.76,17.76,17.76,0.0,151.0
