Date,Open,High,Low,Settle,Volume,Open Interest
1997-11-30,19.55,19.68,19.05,19.16,32444.0,19249.0
1997-10-31,21.18,21.42,21.06,21.08,36397.0,96709.0
1997-09-30,21.11,21.38,21.08,21.12,36223.0,82116.0
1997-08-31,19.77,19.94,19.75,19.83,5576.0,51228.0
1997-07-31,20.36,20.4,19.8,20.16,9753.0,49533.0
1997-06-30,19.8,20.0,19.79,19.97,4600.0,39252.0
1997-05-31,20.8,20.86,20.75,20.85,4175.0,34766.0
1997-04-30,20.1,20.23,20.02,20.02,2673.0,32184.0
1997-03-31,20.54,20.54,20.26,20.26,2914.0,28677.0
1997-02-28,19.75,19.85,19.45,19.45,5604.0,27582.0
1997-01-31,21.15,21.25,20.85,20.85,1504.0,25045.0
1996-12-31,20.35,20.81,20.32,20.81,990.0,24184.0
1996-11-30,19.82,20.03,19.82,20.03,926.0,25271.0
1996-10-31,20.35,20.4,19.7,19.85,1375.0,23606.0
1996-09-30,19.4,19.47,19.25,19.47,1526.0,23347.0
1996-08-31,18.2,18.2,18.12,18.19,1152.0,26360.0
1996-07-31,17.67,17.72,17.67,17.72,482.0,18848.0
1996-06-30,17.6,17.6,17.54,17.59,420.0,16800.0
1996-05-31,17.4,17.44,17.32,17.32,481.0,16192.0
1996-04-30,17.87,17.9,17.87,17.9,225.0,16541.0
1996-03-31,17.72,17.83,17.7,17.83,1795.0,15577.0
1996-02-29,17.0,17.0,17.0,17.0,2200.0,14555.0
1996-01-31,17.14,17.14,17.05,17.08,489.0,13998.0
1995-12-31,17.3,17.32,17.27,17.27,106.0,11312.0
1995-11-30,17.05,17.09,17.05,17.09,1155.0,10944.0
1995-10-31,17.09,17.09,17.09,17.09,3.0,9054.0
1995-09-30,17.17,17.17,17.17,17.17,0.0,8666.0
1995-08-31,17.61,17.66,17.61,17.66,1.0,10443.0
1995-07-31,17.82,17.92,17.82,17.83,56.0,10795.0
1995-06-30,17.83,17.83,17.83,17.83,2110.0,10356.0
1995-05-31,18.52,18.58,18.47,18.58,670.0,10751.0
1995-04-30,18.57,18.57,18.57,18.57,920.0,8464.0
1995-03-31,18.37,18.37,18.37,18.37,780.0,8041.0
1995-02-28,18.22,18.22,18.22,18.22,0.0,6922.0
1995-01-31,18.48,18.48,18.48,18.48,0.0,10713.0
1994-12-31,18.9,18.9,18.9,18.9,0.0,10531.0
1994-11-30,18.93,18.93,18.93,18.93,7259.0,8145.0
