Date,Open,High,Low,Settle,Volume,Open Interest
1991-01-31,22.75,24.95,22.75,24.18,20359.0,9087.0
1990-12-31,28.25,28.7,28.0,28.44,15896.0,49280.0
1990-11-30,31.75,31.9,30.54,30.54,17309.0,29565.0
1990-10-31,31.5,32.5,30.85,32.44,8677.0,20870.0
1990-09-30,35.25,35.6,34.9,35.4,2013.0,15169.0
1990-08-31,25.75,25.95,25.4,25.62,4296.0,12734.0
1990-07-31,21.95,22.0,21.75,21.83,927.0,9051.0
1990-06-30,19.16,19.16,19.04,19.04,69.0,7151.0
1990-05-31,20.08,20.08,20.0,20.06,1530.0,5244.0
1990-04-30,20.07,20.19,20.07,20.19,140.0,5203.0
1990-03-31,20.63,20.74,20.63,20.74,694.0,3859.0
1990-02-28,20.94,20.94,20.94,20.94,0.0,2787.0
1990-01-31,19.63,19.84,19.63,19.84,402.0,3044.0
1989-12-31,19.44,19.5,19.44,19.5,80.0,1429.0
1989-11-30,18.15,18.45,18.15,18.45,115.0,1081.0
1989-10-31,18.43,18.43,18.43,18.43,0.0,676.0
1989-09-30,18.67,18.67,18.67,18.67,0.0,317.0
