Date,Open,High,Low,Settle,Volume,Open Interest
1996-09-30,23.5,23.8,23.26,23.63,34077.0,12953.0
1996-08-31,22.18,22.3,22.02,22.25,23765.0,83844.0
1996-07-31,19.95,20.05,19.9,19.91,11132.0,40466.0
1996-06-30,19.59,19.67,19.39,19.48,4553.0,31947.0
1996-05-31,18.35,18.45,18.3,18.33,3524.0,25591.0
1996-04-30,18.92,18.92,18.74,18.79,2472.0,24822.0
1996-03-31,18.23,18.4,18.23,18.4,380.0,15872.0
1996-02-29,17.3,17.37,17.28,17.37,2448.0,14323.0
1996-01-31,16.93,16.94,16.93,16.94,473.0,11674.0
1995-12-31,17.6,17.72,17.58,17.72,103.0,10838.0
1995-11-30,17.22,17.22,17.15,17.15,52.0,5460.0
1995-10-31,16.95,16.95,16.95,16.95,50.0,4786.0
1995-09-30,16.92,16.92,16.92,16.92,15.0,3226.0
1995-08-31,17.22,17.22,17.22,17.22,0.0,2648.0
1995-07-31,17.32,17.32,17.32,17.32,0.0,2319.0
1995-06-30,17.4,17.4,17.29,17.29,655.0,4167.0
1995-05-31,18.19,18.19,18.19,18.19,150.0,3832.0
1995-04-30,18.37,18.37,18.37,18.37,900.0,1813.0
1995-03-31,17.97,17.97,17.97,17.97,0.0,650.0
