Date,Open,High,Low,Settle,Volume,Open Interest
1996-08-31,23.05,23.2,22.6,22.86,40222.0,14015.0
1996-07-31,20.44,20.57,20.38,20.42,26535.0,65336.0
1996-06-30,20.16,20.33,19.93,20.1,16399.0,45358.0
1996-05-31,18.77,18.85,18.6,18.66,8315.0,36208.0
1996-04-30,19.05,19.19,18.95,19.01,3362.0,35520.0
1996-03-31,18.38,18.58,18.34,18.55,2475.0,26292.0
1996-02-29,17.44,17.5,17.42,17.5,2276.0,16692.0
1996-01-31,16.93,16.99,16.86,16.96,628.0,14637.0
1995-12-31,17.69,17.79,17.67,17.79,247.0,8693.0
1995-11-30,17.24,17.24,17.2,17.2,232.0,7768.0
1995-10-31,16.95,16.95,16.95,16.95,0.0,6650.0
1995-09-30,16.95,17.0,16.8,16.9,58.0,6781.0
1995-08-31,17.19,17.2,17.19,17.2,307.0,6139.0
1995-07-31,17.28,17.28,17.28,17.28,0.0,4674.0
1995-06-30,17.45,17.45,17.25,17.25,799.0,5146.0
1995-05-31,18.1,18.19,18.03,18.19,198.0,5304.0
1995-04-30,18.38,18.38,18.38,18.38,0.0,3604.0
1995-03-31,17.97,17.97,17.95,17.95,20.0,3457.0
1995-02-28,17.83,17.83,17.83,17.83,300.0,3152.0
1995-01-31,18.0,18.0,18.0,18.0,0.0,2778.0
1994-12-31,18.17,18.17,18.17,18.17,0.0,2226.0
1994-11-30,18.2,18.2,18.2,18.2,400.0,1829.0
1994-10-31,18.12,18.12,18.12,18.12,0.0,1004.0
1994-09-30,18.7,18.7,18.7,18.7,0.0,13.0
1994-08-31,18.11,18.11,18.11,18.11,0.0,0.0
