Date,Open,High,Low,Settle,Volume,Open Interest
1985-07-31,27.38,27.7,27.3,27.7,5242.0,5056.0
1985-06-30,27.13,27.14,26.85,26.87,3625.0,21921.0
1985-05-31,27.45,27.5,27.26,27.43,4594.0,13884.0
1985-04-30,26.85,26.92,26.79,26.91,623.0,6399.0
1985-03-31,27.35,27.45,27.35,27.36,66.0,1464.0
1985-02-28,25.45,25.45,25.45,25.45,0.0,272.0
1985-01-31,25.02,25.35,25.0,25.35,22.0,167.0
1984-12-31,25.91,25.91,25.91,25.91,0.0,50.0
1984-11-30,26.72,26.72,26.72,26.72,0.0,34.0
1984-10-31,27.66,27.66,27.66,27.66,0.0,6.0
