Date,Open,High,Low,Settle,Volume,Open Interest
2003-11-30,33.25,33.55,32.5,32.86,54499.0,9472.0
2003-10-31,28.76,29.25,28.55,29.11,70843.0,157566.0
2003-09-30,28.35,29.1,28.25,28.92,50621.0,91542.0
2003-08-31,30.95,31.18,30.75,30.83,13972.0,76906.0
2003-07-31,29.35,29.6,29.2,29.32,8206.0,45367.0
2003-06-30,27.85,28.41,27.8,28.41,7009.0,39934.0
2003-05-31,26.35,26.6,26.35,26.6,4688.0,37960.0
2003-04-30,24.7,25.3,24.7,24.79,6353.0,37841.0
2003-03-31,26.34,26.38,26.05,26.38,3303.0,34628.0
2003-02-28,29.0,29.0,28.63,28.63,9146.0,49351.0
2003-01-31,27.15,27.54,27.05,27.31,5989.0,53081.0
2002-12-31,24.25,24.7,24.15,24.65,5597.0,42336.0
2002-11-30,24.06,24.1,24.0,24.1,2801.0,32864.0
2002-10-31,23.95,23.95,23.8,23.86,4870.0,33420.0
2002-09-30,24.1,24.26,24.1,24.26,3930.0,36839.0
2002-08-31,24.9,25.0,24.9,25.0,1313.0,27658.0
2002-07-31,24.4,24.4,23.87,23.87,5252.0,21684.0
2002-06-30,23.7,23.88,23.7,23.88,8112.0,19726.0
2002-05-31,23.06,23.3,23.06,23.19,1821.0,22116.0
2002-04-30,23.6,23.78,23.6,23.64,2775.0,19080.0
2002-03-31,23.45,23.45,23.3,23.41,5232.0,17831.0
2002-02-28,21.1,21.42,21.1,21.42,1086.0,19559.0
2002-01-31,20.97,20.97,20.97,20.97,1762.0,19705.0
2001-12-31,21.15,21.15,20.9,20.9,543.0,18812.0
2001-11-30,20.55,21.07,20.55,21.07,1143.0,15582.0
2001-10-31,21.1,21.2,20.9,20.9,257.0,13542.0
2001-09-30,22.13,22.13,22.13,22.13,0.0,12153.0
2001-08-31,22.77,22.77,22.77,22.77,25.0,11412.0
2001-07-31,22.18,22.18,22.18,22.18,0.0,14643.0
2001-06-30,22.86,22.86,22.86,22.86,350.0,10191.0
2001-05-31,23.1,23.1,23.1,23.1,200.0,10344.0
2001-04-30,23.05,23.05,23.05,23.05,0.0,10769.0
2001-03-31,22.55,22.55,22.55,22.55,0.0,10702.0
2001-02-28,22.0,22.0,21.49,21.49,680.0,11707.0
2001-01-31,21.64,21.64,21.64,21.64,20.0,11640.0
2000-12-31,21.47,21.47,21.47,21.47,0.0,11200.0
2000-11-30,22.8,22.8,22.63,22.63,110.0,11109.0
2000-10-31,21.05,21.39,21.05,21.39,153.0,11431.0
2000-09-30,23.24,23.24,23.24,23.24,205.0,11935.0
2000-08-31,22.56,22.56,22.56,22.56,0.0,11746.0
2000-07-31,21.19,21.19,21.19,21.19,3.0,12133.0
2000-06-30,20.25,20.25,20.25,20.25,200.0,12276.0
2000-05-31,18.83,18.83,18.83,18.83,240.0,11211.0
2000-04-30,19.4,19.4,19.35,19.38,300.0,7974.0
2000-03-31,19.82,19.82,19.82,19.82,0.0,5923.0
2000-02-29,18.32,18.36,18.32,18.36,3.0,6390.0
2000-01-31,18.45,18.8,18.45,18.66,142.0,4891.0
1999-12-31,17.47,17.47,17.47,17.47,0.0,5092.0
1999-11-30,17.25,17.4,17.25,17.3,300.0,4735.0
1999-10-31,17.95,18.0,17.87,17.87,52.0,5237.0
1999-09-30,17.52,17.52,17.52,17.52,0.0,5127.0
1999-08-31,17.4,17.4,17.35,17.35,0.0,5174.0
1999-07-31,17.1,17.1,16.93,16.93,100.0,5170.0
1999-06-30,17.97,17.97,17.97,17.97,0.0,5166.0
1999-05-31,17.14,17.14,17.14,17.14,0.0,5485.0
1999-04-30,17.21,17.21,17.21,17.21,0.0,5560.0
1999-03-31,16.67,16.67,16.67,16.67,0.0,4739.0
1999-02-28,15.83,15.83,15.83,15.83,0.0,4875.0
1999-01-31,17.37,17.37,17.29,17.29,20.0,5050.0
1998-12-31,17.69,17.69,17.69,17.69,0.0,4921.0
1998-11-30,18.07,18.07,17.99,17.99,11.0,4624.0
1998-10-31,18.94,18.94,18.94,18.94,0.0,3642.0
1998-09-30,18.68,18.68,18.68,18.68,0.0,3777.0
1998-08-31,18.43,18.43,18.43,18.43,0.0,3772.0
1998-07-31,18.05,18.05,18.05,18.05,0.0,3940.0
1998-06-30,18.09,18.09,18.09,18.09,0.0,4270.0
1998-05-31,18.26,18.26,18.26,18.26,0.0,4291.0
1998-04-30,17.84,17.84,17.84,17.84,0.0,4312.0
1998-03-31,17.41,17.41,17.41,17.41,6.0,4282.0
1998-02-28,18.43,18.43,18.43,18.43,0.0,4232.0
1998-01-31,18.89,18.89,18.89,18.89,0.0,4073.0
1997-12-31,18.52,18.52,18.52,18.52,0.0,3888.0
1997-11-30,19.31,19.31,19.31,19.31,0.0,3181.0
1997-10-31,19.94,19.95,19.94,19.95,0.0,2788.0
1997-09-30,20.17,20.17,20.17,20.17,0.0,2214.0
1997-08-31,19.7,19.94,19.7,19.94,1.0,2214.0
1997-07-31,20.17,20.17,20.17,20.17,0.0,1716.0
1997-06-30,20.29,20.29,20.29,20.29,0.0,1758.0
1997-05-31,20.51,20.51,20.51,20.51,0.0,1755.0
1997-04-30,20.75,20.75,20.75,20.75,0.0,1779.0
1997-03-31,21.46,21.46,21.46,21.46,0.0,1521.0
1997-02-28,21.8,22.0,21.8,21.85,85.0,1427.0
1997-01-31,20.37,20.37,20.37,20.37,0.0,220.0
