Date,Open,High,Low,Settle,Volume,Open Interest
2014-03-31,100.39,100.82,99.08,99.43,33880.0,22331.0
2014-02-28,102.15,102.96,101.8,102.59,192648.0,314186.0
2014-01-31,97.38,97.61,96.56,96.71,97719.0,142392.0
2013-12-31,99.24,99.32,98.16,98.44,27995.0,79094.0
2013-11-30,92.84,94.4,92.78,93.32,6251.0,54133.0
2013-10-31,96.37,96.66,95.78,96.1,16798.0,58419.0
2013-09-30,97.55,98.34,97.0,98.14,5505.0,43211.0
2013-08-31,100.28,100.52,99.17,100.04,4471.0,39702.0
2013-07-31,96.41,97.2,96.1,97.24,2546.0,35171.0
2013-06-30,92.18,92.61,91.55,91.65,2279.0,26584.0
2013-05-31,89.8,91.03,89.75,89.69,1567.0,18524.0
2013-04-30,91.45,91.45,90.42,90.52,2002.0,14589.0
2013-03-31,93.54,93.81,93.36,94.03,1833.0,15411.0
2013-02-28,91.94,91.94,91.94,91.32,294.0,12158.0
2013-01-31,0.0,0.0,0.0,95.57,287.0,10121.0
2012-12-31,0.0,0.0,0.0,92.72,121.0,9500.0
2012-11-30,0.0,0.0,0.0,91.33,55.0,9080.0
2012-10-31,0.0,0.0,0.0,88.84,36.0,6860.0
2012-09-30,0.0,0.0,0.0,92.3,45.0,6348.0
2012-08-31,0.0,0.0,0.0,95.01,2.0,6453.0
2012-07-31,0.0,0.0,0.0,89.68,9.0,4702.0
2012-06-30,85.25,85.25,85.25,88.04,6.0,3603.0
2012-05-31,0.0,0.0,0.0,87.33,0.0,3802.0
2012-04-30,0.0,0.0,0.0,100.29,0.0,3555.0
2012-03-31,0.0,0.0,0.0,100.36,0.0,2546.0
2012-02-29,0.0,0.0,0.0,100.93,0.0,1881.0
2012-01-31,0.0,0.0,0.0,95.99,0.0,1338.0
2011-12-31,0.0,0.0,0.0,93.56,0.0,1138.0
2011-11-30,0.0,92.23,0.0,92.24,0.0,1038.0
2011-10-31,0.0,0.0,0.0,90.23,0.0,1238.0
2011-08-31,0.0,90.76,90.76,90.76,0.0,338.0
2011-07-31,0.0,102.08,102.08,102.08,0.0,337.0
2011-06-30,0.0,100.79,100.79,100.79,11.0,235.0
2011-05-31,0.0,102.4,102.4,102.4,0.0,234.0
2011-04-30,0.0,107.66,107.66,107.66,0.0,230.0
2011-03-31,0.0,102.25,102.25,102.25,0.0,220.0
2011-02-28,0.0,99.23,99.23,99.23,0.0,200.0
2011-01-31,0.0,98.65,98.65,98.65,0.0,200.0
2010-12-31,0.0,92.44,92.44,92.44,0.0,200.0
2010-11-30,0.0,87.75,87.74,87.74,0.0,200.0
2010-10-31,0.0,87.48,87.48,87.48,0.0,200.0
2010-09-30,0.0,88.82,88.82,88.82,0.0,200.0
2010-08-31,0.0,84.96,84.96,84.96,0.0,200.0
2010-07-31,0.0,86.64,86.64,86.64,0.0,200.0
2010-06-30,0.0,83.03,83.03,83.03,0.0,3.0
2010-05-31,0.0,85.12,85.12,85.12,0.0,3.0
2010-04-30,0.0,94.39,94.39,94.39,0.0,3.0
2010-03-31,0.0,87.45,87.45,87.45,0.0,3.0
2010-02-28,0.0,86.33,86.33,86.33,0.0,3.0
2010-01-31,0.0,85.18,85.18,85.18,0.0,3.0
2009-12-31,0.0,90.71,90.71,90.71,0.0,3.0
2009-11-30,0.0,92.84,92.84,92.84,0.0,3.0
2009-10-31,88.56,88.56,88.56,88.56,0.0,3.0
2009-09-30,0.0,82.62,82.62,82.62,0.0,3.0
2009-08-31,0.0,82.88,82.88,82.88,0.0,3.0
2009-07-31,0.0,85.27,85.27,85.27,0.0,3.0
2009-06-30,0.0,83.15,83.15,83.15,0.0,3.0
2009-05-31,78.69,78.69,78.69,78.69,0.0,0.0
2009-04-30,0.0,71.48,71.48,71.48,0.0,0.0
2009-03-31,0.0,73.86,73.86,73.86,0.0,0.0
2009-02-28,0.0,68.71,68.71,68.71,0.0,0.0
2009-01-31,67.78,67.78,67.78,67.78,0.0,0.0
2008-12-31,0.0,73.72,73.72,73.72,0.0,0.0
2008-11-30,0.0,84.45,84.45,84.45,0.0,0.0
