Date,Open,High,Low,Settle,Volume,Open Interest
2012-11-30,85.28,87.01,85.02,86.67,40706.0,25472.0
2012-10-31,85.73,87.19,85.61,86.24,223733.0,382625.0
2012-09-30,92.7,93.06,91.78,92.56,73444.0,201442.0
2012-08-31,95.33,97.5,95.2,97.07,68820.0,198676.0
2012-07-31,90.7,91.4,88.45,89.2,43879.0,174470.0
2012-06-30,80.27,86.99,80.16,86.67,69213.0,171338.0
2012-05-31,88.88,89.6,87.29,87.91,62642.0,171291.0
2012-04-30,106.01,106.21,105.22,105.93,36776.0,184303.0
2012-03-31,105.49,106.26,104.98,105.23,33289.0,189816.0
2012-02-29,107.54,108.39,105.71,107.86,53880.0,200226.0
2012-01-31,101.2,102.4,99.7,100.28,51606.0,187901.0
2011-12-31,99.0,99.06,97.52,98.11,16845.0,168799.0
2011-11-30,96.74,98.92,96.41,98.07,38482.0,165892.0
2011-10-31,92.47,92.47,90.44,91.94,12611.0,163015.0
2011-09-30,86.09,86.09,81.71,82.24,20634.0,151382.0
2011-08-31,92.67,93.32,91.34,91.93,20747.0,154087.0
2011-07-31,102.3,102.3,100.5,101.18,19456.0,147560.0
2011-06-30,100.28,100.88,99.3,100.86,26338.0,146665.0
2011-05-31,102.47,105.28,102.32,104.74,7845.0,143055.0
2011-04-30,110.2,111.75,110.2,111.58,12044.0,158086.0
2011-03-31,103.99,105.2,103.76,105.1,13502.0,140725.0
2011-02-28,101.0,101.0,99.15,100.07,18787.0,128471.0
2011-01-31,97.97,100.16,97.71,99.78,24260.0,112433.0
2010-12-31,92.17,93.75,91.5,93.66,4338.0,116013.0
2010-11-30,89.6,89.6,87.25,87.73,8013.0,112115.0
2010-10-31,87.45,87.65,86.63,87.09,9982.0,97278.0
2010-09-30,86.49,87.86,86.49,87.82,8998.0,83144.0
2010-08-31,84.46,85.2,83.14,83.49,4587.0,72991.0
2010-07-31,84.36,85.65,83.98,85.62,1510.0,74973.0
2010-06-30,82.85,83.2,80.99,81.77,4060.0,71334.0
2010-05-31,84.0,84.0,82.35,83.49,9403.0,70618.0
2010-04-30,93.8,94.2,93.3,94.14,4865.0,64872.0
2010-03-31,86.25,87.06,86.16,87.06,1809.0,58175.0
2010-02-28,84.5,85.4,84.0,85.27,2511.0,62642.0
2010-01-31,84.13,84.13,82.57,82.9,4449.0,61682.0
2009-12-31,88.96,88.96,88.55,88.55,1601.0,62163.0
2009-11-30,91.0,91.0,88.38,90.42,315.0,57245.0
2009-10-31,88.5,88.5,86.2,86.24,766.0,51569.0
2009-09-30,77.29,80.19,77.04,79.98,1035.0,52007.0
2009-08-31,80.25,80.5,79.75,80.36,779.0,50609.0
2009-07-31,81.58,82.52,81.0,82.35,510.0,44999.0
2009-06-30,82.85,82.85,80.0,80.79,151.0,45381.0
2009-05-31,76.5,77.15,76.4,76.65,3923.0,43204.0
2009-04-30,69.0,69.52,68.96,69.52,1999.0,39586.0
2009-03-31,71.35,71.35,69.5,71.06,3165.0,36977.0
2009-02-28,64.9,65.7,64.8,65.38,930.0,34063.0
2009-01-31,66.3,66.75,65.3,65.43,281.0,32696.0
2008-12-31,68.39,71.67,68.28,71.67,805.0,32933.0
2008-11-30,81.6,81.78,79.9,81.78,301.0,33164.0
2008-10-31,84.0,87.6,84.0,87.6,8647.0,30447.0
2008-09-30,103.0,105.91,103.0,105.91,2521.0,32068.0
2008-08-31,118.64,118.87,116.89,116.96,342.0,30157.0
2008-07-31,118.3,119.13,118.0,119.13,3230.0,29001.0
2008-06-30,136.5,138.0,135.98,135.98,2766.0,28431.0
2008-05-31,125.0,125.02,124.07,124.47,554.0,27865.0
2008-04-30,106.2,106.2,103.93,103.93,2897.0,30238.0
2008-03-31,96.3,96.48,92.65,93.6,5521.0,28853.0
2008-02-29,97.66,97.72,97.12,97.24,850.0,19501.0
2008-01-31,87.75,88.83,87.2,88.83,0.0,18331.0
2007-12-31,85.85,85.85,85.42,85.42,119.0,16710.0
2007-11-30,83.57,84.22,83.38,83.38,589.0,16328.0
2007-10-31,79.65,80.53,79.65,80.53,811.0,17503.0
2007-09-30,72.0,72.25,71.17,71.17,51.0,17358.0
2007-08-31,68.04,68.04,68.04,68.04,109.0,18477.0
2007-07-31,70.19,71.1,70.19,70.85,678.0,18358.0
2007-06-30,70.0,70.83,70.0,70.83,319.0,17189.0
2007-05-31,68.45,68.45,67.65,68.4,8.0,0.0
2007-04-30,68.5,68.6,67.87,67.88,149.0,0.0
2007-03-31,66.55,66.55,65.5,65.8,786.0,0.0
2007-02-28,66.0,66.0,66.0,66.0,4.0,0.0
2007-01-31,61.5,61.5,61.5,61.5,23.0,16600.0
2006-12-31,64.75,65.06,64.3,65.06,29.0,12190.0
