Date,Open,High,Low,Settle,Volume,Open Interest
1994-10-31,17.42,17.67,17.35,17.54,29822.0,12030.0
1994-09-30,18.1,18.42,18.06,18.39,54361.0,88552.0
1994-08-31,17.52,17.88,17.49,17.57,23724.0,56384.0
1994-07-31,19.4,19.65,19.37,19.55,12202.0,30677.0
1994-06-30,18.02,18.44,18.02,18.42,3273.0,29069.0
1994-05-31,17.62,17.62,17.62,17.62,1315.0,15887.0
1994-04-30,16.33,16.68,16.33,16.61,1096.0,12059.0
1994-03-31,15.59,15.59,15.59,15.59,55.0,9146.0
1994-02-28,15.8,15.8,15.8,15.8,690.0,9444.0
1994-01-31,16.36,16.36,16.07,16.07,584.0,9728.0
1993-12-31,16.47,16.47,16.38,16.38,137.0,8936.0
1993-11-30,17.31,17.31,17.15,17.21,1702.0,8926.0
1993-10-31,18.36,18.36,18.36,18.36,353.0,6973.0
1993-09-30,19.55,19.57,19.43,19.43,651.0,6332.0
1993-08-31,19.42,19.44,19.42,19.42,15.0,5587.0
1993-07-31,19.07,19.07,19.07,19.07,502.0,5199.0
1993-06-30,20.0,20.0,19.98,19.98,2.0,4394.0
1993-05-31,20.3,20.3,20.3,20.3,0.0,1630.0
1993-04-30,20.7,20.7,20.7,20.7,1080.0,1210.0
