Date,Open,High,Low,Settle,Volume,Open Interest
1990-01-31,23.79,24.2,22.2,22.55,27980.0,10623.0
1989-12-31,21.65,21.91,21.59,21.82,22868.0,66925.0
1989-11-30,19.26,19.69,19.23,19.67,23992.0,42455.0
1989-10-31,19.22,19.48,19.15,19.44,7140.0,22161.0
1989-09-30,19.42,19.52,19.4,19.52,1988.0,13096.0
1989-08-31,18.39,18.46,18.35,18.46,653.0,11235.0
1989-07-31,17.95,18.1,17.9,18.01,1068.0,11247.0
1989-06-30,18.0,18.0,17.89,17.97,98.0,8434.0
1989-05-31,17.4,17.4,17.33,17.33,201.0,3693.0
1989-04-30,17.19,17.5,17.19,17.37,28.0,2130.0
1989-03-31,17.85,17.95,17.03,17.03,158.0,1394.0
1989-02-28,16.31,16.32,16.31,16.32,13.0,190.0
1989-01-31,15.72,15.72,15.72,15.72,0.0,65.0
