Date,Open,High,Low,Settle,Volume,Open Interest
2002-04-30,26.5,26.58,25.78,26.27,42022.0,8195.0
2002-03-31,26.05,26.38,25.58,26.31,94042.0,151561.0
2002-02-28,21.7,22.0,21.36,21.96,49535.0,70248.0
2002-01-31,19.83,20.08,19.6,20.07,10482.0,38132.0
2001-12-31,20.9,21.05,20.3,20.41,1223.0,19330.0
2001-11-30,19.5,20.11,19.5,20.11,2950.0,15093.0
2001-10-31,21.6,21.6,21.42,21.59,819.0,12721.0
2001-09-30,23.55,23.77,23.55,23.77,412.0,10299.0
2001-08-31,25.38,25.89,25.38,25.89,51.0,7848.0
2001-07-31,24.64,24.64,24.64,24.64,9.0,6384.0
2001-06-30,25.26,25.26,25.26,25.26,21.0,4974.0
2001-05-31,26.34,26.34,26.34,26.34,0.0,4590.0
2001-04-30,26.22,26.22,26.22,26.22,320.0,4379.0
2001-03-31,24.86,24.86,24.86,24.86,20.0,3423.0
2001-02-28,24.95,24.95,24.42,24.42,92.0,1382.0
2001-01-31,23.81,23.81,23.81,23.81,0.0,1268.0
2000-12-31,23.17,23.17,23.17,23.17,0.0,1177.0
2000-11-30,25.35,25.35,25.04,25.04,8.0,768.0
2000-10-31,24.76,24.76,24.76,24.76,2.0,713.0
2000-09-30,26.14,26.14,26.14,26.14,143.0,517.0
2000-08-31,25.46,25.46,25.46,25.46,6.0,171.0
2000-07-31,23.66,23.66,23.66,23.66,0.0,157.0
2000-06-30,23.2,23.2,23.2,23.2,0.0,37.0
2000-05-31,21.31,21.31,21.31,21.31,0.0,23.0
2000-04-30,20.7,20.7,20.7,20.7,0.0,5.0
2000-03-31,21.1,21.1,21.1,21.1,0.0,0.0
2000-02-29,19.52,19.52,19.52,19.52,0.0,0.0
2000-01-31,19.4,19.4,19.4,19.4,0.0,0.0
1999-12-31,18.16,18.16,18.16,18.16,0.0,0.0
1999-11-30,17.57,17.57,17.57,17.57,0.0,0.0
