Date,Open,High,Low,Settle,Volume,Open Interest
2003-04-30,30.66,30.8,29.6,29.91,49331.0,4494.0
2003-03-31,30.75,31.3,30.35,31.04,46661.0,133410.0
2003-02-28,35.55,35.6,34.7,34.83,64906.0,75639.0
2003-01-31,31.65,32.05,31.55,31.8,14827.0,48364.0
2002-12-31,27.8,28.55,27.7,28.5,2568.0,32120.0
2002-11-30,25.75,25.86,25.72,25.81,1051.0,19590.0
2002-10-31,25.5,25.57,25.5,25.57,2277.0,18842.0
2002-09-30,27.1,27.1,27.05,27.05,1883.0,14806.0
2002-08-31,26.8,26.8,26.75,26.8,99.0,5724.0
2002-07-31,24.94,24.94,24.94,24.94,390.0,4142.0
2002-06-30,24.96,24.96,24.96,24.96,205.0,3132.0
2002-05-31,23.95,23.95,23.95,23.95,26.0,2349.0
2002-04-30,24.53,24.53,24.53,24.53,0.0,3062.0
2002-03-31,24.18,24.18,24.18,24.18,0.0,2409.0
2002-02-28,21.61,21.61,21.61,21.61,56.0,2718.0
2002-01-31,20.72,20.72,20.72,20.72,0.0,2552.0
2001-12-31,20.89,20.89,20.89,20.89,0.0,1940.0
2001-11-30,20.7,20.93,20.7,20.93,10.0,1314.0
2001-10-31,21.07,21.07,21.07,21.07,0.0,700.0
2001-09-30,22.48,22.48,22.48,22.48,0.0,440.0
2001-08-31,23.47,23.47,23.47,23.47,0.0,220.0
2001-07-31,22.84,22.84,22.84,22.84,0.0,220.0
2001-06-30,23.5,23.5,23.5,23.5,0.0,227.0
2001-05-31,23.96,23.96,23.96,23.96,0.0,217.0
2001-04-30,23.82,23.82,23.82,23.82,0.0,207.0
2001-03-31,22.99,22.99,22.99,22.99,0.0,35.0
2001-02-28,22.09,22.09,22.09,22.09,0.0,35.0
2001-01-31,22.1,22.1,22.1,22.1,0.0,25.0
2000-12-31,21.86,21.86,21.86,21.86,0.0,25.0
2000-11-30,23.32,23.32,23.32,23.32,0.0,0.0
