Date,Open,High,Low,Settle,Volume,Open Interest
1992-09-30,22.01,22.02,21.7,21.88,35252.0,15157.0
1992-08-31,21.35,21.58,21.34,21.48,36425.0,69486.0
1992-07-31,21.6,21.8,21.58,21.77,15521.0,45306.0
1992-06-30,21.92,21.98,21.48,21.53,8301.0,31465.0
1992-05-31,21.75,21.97,21.73,21.96,1662.0,22925.0
1992-04-30,20.65,20.81,20.65,20.76,1114.0,17924.0
1992-03-31,19.49,19.58,19.45,19.57,2324.0,14853.0
1992-02-29,19.04,19.15,19.04,19.15,244.0,12309.0
1992-01-31,19.18,19.18,19.12,19.16,898.0,9940.0
1991-12-31,18.97,19.47,18.95,19.47,1663.0,7266.0
1991-11-30,20.68,20.68,20.53,20.53,19.0,3836.0
1991-10-31,21.3,21.38,21.3,21.38,200.0,3343.0
1991-09-30,20.83,20.83,20.8,20.82,98.0,2120.0
1991-08-31,20.94,20.94,20.94,20.94,0.0,2241.0
1991-07-31,20.83,20.83,20.8,20.8,19.0,2328.0
1991-06-30,19.95,19.95,19.95,19.95,100.0,1261.0
1991-05-31,21.3,21.3,21.18,21.18,20.0,1166.0
1991-04-30,19.85,19.85,19.85,19.85,0.0,334.0
1991-03-31,19.39,19.39,19.39,19.39,0.0,80.0
