Date,Open,High,Low,Settle,Volume,Open Interest
1988-10-31,15.25,15.3,14.25,14.6,18458.0,8591.0
1988-09-30,13.75,13.82,13.25,13.37,37307.0,62239.0
1988-08-31,15.42,15.49,15.17,15.19,26349.0,50509.0
1988-07-31,16.5,16.6,16.35,16.55,2788.0,18768.0
1988-06-30,15.83,16.0,15.5,15.57,4642.0,11636.0
1988-05-31,17.85,17.96,17.85,17.89,879.0,7063.0
1988-04-30,17.5,17.75,17.4,17.75,82.0,3413.0
1988-03-31,16.62,16.69,16.62,16.69,27.0,2637.0
1988-02-29,15.7,15.7,15.59,15.59,7.0,625.0
1988-01-31,16.22,16.22,16.22,16.22,0.0,248.0
1987-12-31,16.03,16.03,16.03,16.03,0.0,178.0
