Date,Open,High,Low,Settle,Volume,Open Interest
1994-04-30,16.46,16.91,16.34,16.82,39775.0,26351.0
1994-03-31,14.38,14.9,14.23,14.79,43597.0,108666.0
1994-02-28,14.65,14.96,14.63,14.64,10769.0,55890.0
1994-01-31,15.33,15.59,15.22,15.26,4684.0,29539.0
1993-12-31,15.14,15.34,15.08,15.1,2368.0,25795.0
1993-11-30,16.29,16.5,16.23,16.32,3109.0,16809.0
1993-10-31,18.03,18.03,17.68,17.74,2124.0,13319.0
1993-09-30,19.24,19.3,19.1,19.19,2115.0,11421.0
1993-08-31,19.22,19.22,19.21,19.21,133.0,7889.0
1993-07-31,18.9,18.9,18.89,18.89,174.0,8753.0
1993-06-30,20.08,20.08,19.88,19.88,24.0,8767.0
1993-05-31,20.35,20.35,20.35,20.35,85.0,5850.0
1993-04-30,20.78,20.78,20.74,20.74,405.0,5374.0
1993-03-31,20.45,20.59,20.45,20.59,121.0,4831.0
1993-02-28,20.62,20.62,20.61,20.61,10.0,3967.0
1993-01-31,20.43,20.43,20.43,20.43,350.0,1936.0
1992-12-31,19.73,19.73,19.73,19.73,0.0,1160.0
1992-11-30,19.62,19.62,19.62,19.62,0.0,490.0
1992-10-31,20.2,20.2,20.2,20.2,0.0,445.0
