Date,Open,High,Low,Settle,Volume,Open Interest
2012-05-31,92.64,93.01,91.39,91.66,27362.0,16617.0
2012-04-30,104.93,105.16,103.88,104.87,211453.0,278340.0
2012-03-31,103.84,104.64,103.3,103.54,69092.0,165601.0
2012-02-29,107.41,108.29,105.73,107.95,90259.0,142230.0
2012-01-31,100.13,102.21,99.05,99.64,58384.0,100718.0
2011-12-31,100.4,100.57,99.11,99.48,19093.0,96816.0
2011-11-30,99.02,101.34,98.71,100.21,42796.0,76886.0
2011-10-31,92.74,92.99,90.87,92.58,15684.0,72818.0
2011-09-30,84.4,84.4,80.2,80.56,16685.0,77145.0
2011-08-31,91.71,91.72,90.34,91.0,12005.0,76509.0
2011-07-31,100.74,100.74,98.83,99.46,12574.0,82738.0
2011-06-30,98.91,100.0,98.29,99.91,12393.0,71896.0
2011-05-31,103.43,105.67,103.43,105.14,8788.0,79066.0
2011-04-30,112.65,113.5,112.29,113.35,7914.0,70937.0
2011-03-31,106.22,106.96,106.22,106.92,6206.0,61578.0
2011-02-28,101.37,101.37,100.26,100.76,8195.0,57163.0
2011-01-31,98.4,100.13,97.86,99.89,4705.0,51650.0
2010-12-31,91.85,93.98,91.85,93.96,578.0,42943.0
2010-11-30,88.72,88.8,87.47,87.47,4775.0,39347.0
2010-10-31,86.83,86.83,86.53,86.53,557.0,28605.0
2010-09-30,86.51,87.12,85.95,87.12,1256.0,24071.0
2010-08-31,83.6,83.99,82.35,82.35,160.0,22190.0
2010-07-31,83.9,84.95,83.9,84.95,117.0,19439.0
2010-06-30,0.0,80.93,80.93,80.93,865.0,19326.0
2010-05-31,81.9,82.42,81.9,82.42,2880.0,15919.0
2010-04-30,0.0,93.88,93.88,93.88,964.0,11623.0
2010-03-31,0.0,86.76,86.76,86.76,93.0,8320.0
2010-02-28,0.0,84.64,84.64,84.64,7.0,8003.0
2010-01-31,82.21,82.22,81.89,81.89,405.0,7758.0
2009-12-31,0.0,87.76,87.76,87.76,0.0,5918.0
2009-11-30,0.0,89.55,89.55,89.55,50.0,5750.0
2009-10-31,0.0,85.4,85.4,85.4,0.0,5715.0
2009-09-30,0.0,79.03,79.03,79.03,0.0,5391.0
2009-08-31,0.0,79.46,79.46,79.46,0.0,5312.0
2009-07-31,0.0,81.42,81.42,81.42,0.0,3763.0
2009-06-30,0.0,80.1,80.1,80.1,26.0,5135.0
2009-05-31,76.07,76.07,76.07,76.07,0.0,4910.0
2009-04-30,0.0,68.91,68.91,68.91,183.0,4910.0
2009-03-31,0.0,70.08,70.08,70.08,0.0,5398.0
2009-02-28,0.0,64.07,64.07,64.07,0.0,3410.0
2009-01-31,64.4,64.4,64.4,64.4,0.0,3276.0
2008-12-31,0.0,70.83,70.83,70.83,0.0,3225.0
2008-11-30,0.0,80.32,80.32,80.32,0.0,3744.0
2008-10-31,86.44,86.44,86.44,86.44,1122.0,3185.0
2008-09-30,0.0,105.69,105.69,105.69,5.0,3383.0
2008-08-31,0.0,116.95,116.95,116.95,0.0,3476.0
2008-07-31,119.63,119.63,119.63,119.63,50.0,3386.0
2008-06-30,138.1,138.1,136.08,136.08,0.0,3806.0
2008-05-31,124.16,124.16,124.16,124.16,0.0,4571.0
2008-04-30,103.93,103.93,103.93,103.93,0.0,3873.0
2008-03-31,93.56,93.56,93.56,93.56,20.0,3973.0
2008-02-29,97.12,97.12,97.12,97.12,0.0,1413.0
2008-01-31,88.56,88.56,88.56,88.56,0.0,1101.0
2007-12-31,85.36,85.36,85.36,85.36,10.0,1037.0
2007-11-30,83.2,83.2,83.2,83.2,0.0,1006.0
2007-10-31,80.53,80.53,80.53,80.53,100.0,850.0
2007-09-30,71.23,71.23,71.23,71.23,200.0,750.0
2007-08-31,68.04,68.04,68.04,68.04,0.0,400.0
2007-07-31,70.56,70.56,70.56,70.56,0.0,745.0
2007-06-30,70.95,70.95,70.95,70.95,0.0,0.0
2007-05-31,68.98,68.98,68.98,68.98,0.0,0.0
2007-04-30,66.75,66.75,66.75,66.75,0.0,0.0
2007-03-31,67.83,67.83,67.83,67.83,0.0,0.0
2007-02-28,61.88,61.88,61.88,61.88,0.0,0.0
2007-01-31,61.91,61.91,61.91,61.91,0.0,0.0
2006-12-31,65.31,65.31,65.31,65.31,0.0,0.0
