Date,Open,High,Low,Settle,Volume,Open Interest
1999-07-31,20.21,20.25,19.15,19.37,54080.0,16818.0
1999-06-30,18.68,19.37,18.67,19.29,109532.0,166428.0
1999-05-31,17.0,17.07,16.8,16.82,17846.0,75348.0
1999-04-30,17.95,18.05,17.5,18.03,10167.0,50672.0
1999-03-31,16.32,16.69,16.32,16.5,5592.0,31700.0
1999-02-28,13.0,13.06,12.71,12.73,1983.0,20220.0
1999-01-31,13.01,13.25,12.99,13.19,1529.0,16480.0
1998-12-31,12.96,13.12,12.96,13.12,161.0,16005.0
1998-11-30,13.9,13.99,13.61,13.75,2173.0,13199.0
1998-10-31,15.32,15.72,15.32,15.72,384.0,11501.0
1998-09-30,16.88,16.88,16.88,16.88,0.0,12549.0
1998-08-31,15.55,15.55,15.45,15.5,197.0,10339.0
1998-07-31,16.4,16.4,16.34,16.34,51.0,7843.0
1998-06-30,17.2,17.2,16.97,16.97,48.0,8393.0
1998-05-31,17.68,17.68,17.68,17.68,100.0,7630.0
1998-04-30,17.7,17.7,17.7,17.7,701.0,5164.0
1998-03-31,17.5,17.5,17.37,17.37,361.0,3696.0
1998-02-28,17.87,17.87,17.87,17.87,359.0,3082.0
1998-01-31,18.48,18.48,18.48,18.48,0.0,1329.0
1997-12-31,18.61,18.61,18.61,18.61,0.0,347.0
1997-11-30,19.29,19.29,19.29,19.29,0.0,270.0
1997-10-31,19.83,19.84,19.83,19.84,0.0,233.0
1997-09-30,20.14,20.14,20.14,20.14,0.0,231.0
1997-08-31,19.67,19.67,19.67,19.67,0.0,207.0
1997-07-31,19.91,19.91,19.91,19.91,0.0,192.0
1997-06-30,19.92,19.92,19.92,19.92,0.0,100.0
1997-05-31,20.13,20.13,20.13,20.13,0.0,100.0
1997-04-30,19.93,19.93,19.93,19.93,0.0,0.0
1997-03-31,20.28,20.28,20.28,20.28,0.0,0.0
1997-02-28,19.89,19.89,19.89,19.89,0.0,0.0
