Date,Open,High,Low,Settle,Volume,Open Interest
1986-12-31,16.69,16.69,16.0,16.21,11732.0,8910.0
1986-11-30,15.15,15.24,14.95,15.0,11516.0,42132.0
1986-10-31,15.62,15.8,15.38,15.43,20647.0,40860.0
1986-09-30,15.1,15.18,14.83,14.85,3500.0,13590.0
1986-08-31,15.73,15.76,15.61,15.75,1615.0,6731.0
1986-07-31,11.89,11.89,11.18,11.36,436.0,6082.0
1986-06-30,12.85,13.0,12.8,12.82,141.0,2610.0
1986-05-31,13.88,13.88,13.5,13.51,255.0,1551.0
1986-04-30,13.1,13.1,12.82,12.82,22.0,909.0
1986-03-31,12.5,12.5,11.74,11.74,2.0,751.0
1986-02-28,15.5,15.6,15.0,15.49,474.0,689.0
1986-01-31,19.6,19.6,19.23,19.23,6.0,368.0
1985-12-31,22.07,22.07,22.07,22.07,0.0,42.0
1985-11-30,25.33,25.33,24.54,24.54,15.0,37.0
1985-10-31,25.18,25.18,25.18,25.18,0.0,1.0
