Date,Open,High,Low,Settle,Volume,Open Interest
1991-03-31,20.65,20.8,20.25,20.38,28879.0,17753.0
1991-02-28,19.3,19.5,19.07,19.16,32221.0,55018.0
1991-01-31,20.4,20.9,20.39,20.65,13338.0,43205.0
1990-12-31,26.4,26.8,26.4,26.71,3658.0,22226.0
1990-11-30,29.2,29.4,27.92,27.92,2930.0,16049.0
1990-10-31,29.2,30.01,28.65,30.01,3531.0,13869.0
1990-09-30,33.0,33.1,32.25,33.0,2106.0,11660.0
1990-08-31,25.0,25.1,24.74,24.74,442.0,8518.0
1990-07-31,21.8,21.83,21.65,21.76,150.0,6325.0
1990-06-30,19.35,19.35,19.16,19.16,3.0,6597.0
1990-05-31,20.0,20.12,19.95,20.12,305.0,6456.0
1990-04-30,20.15,20.17,20.15,20.17,1.0,5588.0
1990-03-31,20.55,20.7,20.55,20.7,1600.0,4796.0
1990-02-28,21.1,21.1,20.91,20.91,90.0,4855.0
1990-01-31,19.51,19.74,19.51,19.74,135.0,3787.0
1989-12-31,19.42,19.42,19.42,19.42,0.0,3251.0
1989-11-30,18.23,18.43,18.23,18.43,240.0,2720.0
1989-10-31,18.41,18.41,18.41,18.41,0.0,1897.0
1989-09-30,18.67,18.67,18.67,18.67,0.0,180.0
