Date,Open,High,Low,Settle,Volume,Open Interest
1992-03-31,19.31,19.36,18.76,18.9,37027.0,11579.0
1992-02-29,18.69,18.71,18.6,18.68,16912.0,77794.0
1992-01-31,19.15,19.2,18.95,19.06,13777.0,58813.0
1991-12-31,18.56,19.2,18.54,19.19,2947.0,35307.0
1991-11-30,21.1,21.15,20.95,20.97,727.0,31855.0
1991-10-31,22.24,22.33,22.17,22.33,1232.0,26488.0
1991-09-30,21.39,21.43,21.34,21.38,483.0,20582.0
1991-08-31,21.3,21.38,21.29,21.38,222.0,16652.0
1991-07-31,20.9,20.92,20.87,20.92,272.0,16369.0
1991-06-30,20.0,20.12,19.97,20.07,436.0,15127.0
1991-05-31,21.35,21.37,21.21,21.21,411.0,13785.0
1991-04-30,20.0,20.0,19.86,19.91,466.0,12187.0
1991-03-31,18.85,19.33,18.85,19.33,242.0,11060.0
1991-02-28,18.4,18.68,18.4,18.41,355.0,10760.0
1991-01-31,18.73,18.73,18.73,18.73,0.0,10914.0
1990-12-31,22.4,22.77,22.25,22.77,3.0,10856.0
1990-11-30,22.4,22.45,22.4,22.45,49.0,10804.0
1990-10-31,23.6,24.61,23.6,24.61,4.0,8731.0
1990-09-30,26.5,26.96,26.4,26.96,40.0,2749.0
