Date,Open,High,Low,Settle,Volume,Open Interest
2011-08-31,82.42,84.67,81.13,84.12,148811.0,19072.0
2011-07-31,97.16,97.39,94.95,95.7,236246.0,361370.0
2011-06-30,95.47,96.32,94.43,95.96,81722.0,189646.0
2011-05-31,101.72,104.31,100.65,103.73,41037.0,102134.0
2011-04-30,113.55,115.03,113.19,114.83,28470.0,78193.0
2011-03-31,106.3,108.26,106.3,108.18,16923.0,60333.0
2011-02-28,102.95,102.95,100.6,100.85,12058.0,45189.0
2011-01-31,97.14,98.92,96.09,98.4,24091.0,35034.0
2010-12-31,92.46,94.35,92.46,94.34,2925.0,26633.0
2010-11-30,87.82,87.82,86.14,86.41,1762.0,24231.0
2010-10-31,85.54,85.54,84.78,85.11,4002.0,22901.0
2010-09-30,84.29,85.35,84.29,85.26,4431.0,14615.0
2010-08-31,81.44,81.44,79.72,80.05,1107.0,11155.0
2010-07-31,0.0,83.98,83.98,83.98,718.0,7808.0
2010-06-30,0.0,79.92,79.92,79.92,64.0,7511.0
2010-05-31,0.0,81.11,81.11,81.11,59.0,7641.0
2010-04-30,0.0,93.27,93.27,93.27,1868.0,7137.0
2010-03-31,0.0,86.25,86.25,86.25,1.0,6129.0
2010-02-28,0.0,83.59,83.59,83.59,54.0,3571.0
2010-01-31,0.0,80.14,80.14,80.14,515.0,2946.0
2009-12-31,0.0,86.37,86.37,86.37,0.0,2962.0
2009-11-30,0.0,87.96,87.96,87.96,0.0,3285.0
2009-10-31,0.0,84.04,84.04,84.04,9.0,3449.0
2009-09-30,0.0,77.57,77.57,77.57,172.0,3612.0
2009-08-31,0.0,78.12,78.12,78.12,10.0,3253.0
2009-07-31,0.0,79.96,79.96,79.96,57.0,2103.0
2009-06-30,0.0,78.64,78.64,78.64,200.0,1712.0
2009-05-31,74.71,74.71,74.71,74.71,0.0,1755.0
2009-04-30,0.0,67.46,67.46,67.46,0.0,1755.0
2009-03-31,0.0,68.07,68.07,68.07,0.0,1773.0
2009-02-28,0.0,61.5,61.5,61.5,0.0,1773.0
2009-01-31,62.65,62.65,62.65,62.65,0.0,1769.0
2008-12-31,0.0,69.23,69.23,69.23,0.0,1749.0
2008-11-30,0.0,77.42,77.42,77.42,0.0,1551.0
2008-10-31,84.06,84.06,84.06,84.06,600.0,1497.0
2008-09-30,0.0,105.38,105.38,105.38,0.0,892.0
2008-08-31,0.0,116.99,116.99,116.99,0.0,892.0
2008-07-31,120.67,120.67,120.67,120.67,0.0,562.0
2008-06-30,136.51,136.51,136.51,136.51,0.0,562.0
2008-05-31,123.83,123.83,123.83,123.83,0.0,526.0
2008-04-30,103.97,103.97,103.97,103.97,50.0,496.0
2008-03-31,93.66,93.66,93.66,93.66,0.0,446.0
2008-02-29,96.99,96.99,96.99,96.99,0.0,465.0
2008-01-31,88.21,88.21,88.21,88.21,0.0,465.0
2007-12-31,85.38,85.38,85.38,85.38,10.0,455.0
2007-11-30,82.99,82.99,82.99,82.99,0.0,445.0
2007-10-31,80.63,80.63,80.63,80.63,0.0,425.0
2007-09-30,71.38,71.38,71.38,71.38,250.0,425.0
2007-08-31,68.1,68.1,68.1,68.1,0.0,100.0
2007-07-31,70.66,70.66,70.66,70.66,0.0,100.0
2007-06-30,71.23,71.23,71.23,71.23,0.0,0.0
2007-05-31,69.24,69.24,69.24,69.24,0.0,0.0
2007-04-30,67.21,67.21,67.21,67.21,0.0,0.0
2007-03-31,68.05,68.05,68.05,68.05,0.0,0.0
2007-02-28,62.13,62.13,62.13,62.13,0.0,0.0
2007-01-31,62.02,62.02,62.02,62.02,0.0,0.0
2006-12-31,65.76,65.76,65.76,65.76,0.0,0.0
