Date,Open,High,Low,Settle,Volume,Open Interest
1993-02-28,19.86,20.08,19.84,20.02,26386.0,10491.0
1993-01-31,20.34,20.5,20.14,20.26,51309.0,82520.0
1992-12-31,19.71,19.75,19.59,19.61,4769.0,44200.0
1992-11-30,20.27,20.36,19.87,19.9,6802.0,24042.0
1992-10-31,20.54,20.62,20.45,20.59,5238.0,16907.0
1992-09-30,21.25,21.34,21.22,21.34,473.0,11480.0
1992-08-31,20.98,21.05,20.96,21.01,405.0,10845.0
1992-07-31,21.11,21.2,21.11,21.2,376.0,9309.0
1992-06-30,21.37,21.38,21.06,21.06,472.0,7645.0
1992-05-31,21.41,21.41,21.41,21.41,308.0,6033.0
1992-04-30,20.35,20.42,20.33,20.42,142.0,5282.0
1992-03-31,19.35,19.39,19.35,19.39,242.0,4124.0
1992-02-29,19.1,19.15,19.1,19.15,71.0,4315.0
1992-01-31,19.2,19.2,19.2,19.2,0.0,4019.0
1991-12-31,19.2,19.64,19.13,19.64,18.0,3710.0
1991-11-30,20.44,20.44,20.44,20.44,0.0,2992.0
1991-10-31,21.1,21.1,21.1,21.1,0.0,3268.0
1991-09-30,20.82,20.82,20.82,20.82,100.0,2761.0
1991-08-31,20.97,20.97,20.97,20.97,0.0,1881.0
1991-07-31,20.94,20.94,20.94,20.94,0.0,1865.0
1991-06-30,20.15,20.15,20.15,20.15,0.0,1978.0
1991-05-31,21.23,21.23,21.23,21.23,0.0,1460.0
1991-04-30,19.87,19.87,19.87,19.87,0.0,1160.0
1991-03-31,19.47,19.47,19.47,19.47,0.0,1145.0
1991-02-28,18.7,18.7,18.5,18.5,55.0,930.0
