Date,Open,High,Low,Settle,Volume,Open Interest
1993-05-31,18.95,20.1,18.95,19.54,39108.0,9471.0
1993-04-30,20.56,20.61,20.47,20.53,34814.0,95272.0
1993-03-31,20.52,20.67,20.48,20.64,36492.0,65835.0
1993-02-28,20.55,20.78,20.48,20.67,6999.0,32093.0
1993-01-31,20.44,20.57,20.28,20.39,6578.0,25669.0
1992-12-31,19.88,19.88,19.76,19.76,300.0,22259.0
1992-11-30,20.15,20.25,19.84,19.84,1568.0,16519.0
1992-10-31,20.45,20.5,20.31,20.48,1310.0,14044.0
1992-09-30,20.92,21.05,20.9,21.01,1578.0,12536.0
1992-08-31,20.7,20.78,20.7,20.71,235.0,12293.0
1992-07-31,20.74,20.83,20.74,20.83,245.0,12585.0
1992-06-30,21.03,21.06,20.77,20.77,697.0,12069.0
1992-05-31,21.15,21.15,21.15,21.15,80.0,11584.0
1992-04-30,20.2,20.28,20.15,20.28,419.0,11081.0
1992-03-31,19.39,19.39,19.39,19.39,265.0,11551.0
1992-02-29,19.18,19.18,19.18,19.18,125.0,11576.0
1992-01-31,19.3,19.3,19.26,19.28,24.0,10855.0
1991-12-31,19.22,19.73,19.22,19.73,107.0,12488.0
1991-11-30,20.45,20.45,20.45,20.45,0.0,12633.0
1991-10-31,21.04,21.04,21.04,21.04,0.0,9384.0
1991-09-30,20.85,20.85,20.85,20.85,100.0,8617.0
1991-08-31,21.03,21.03,21.03,21.03,0.0,7828.0
1991-07-31,21.03,21.03,21.03,21.03,0.0,7624.0
1991-06-30,20.27,20.27,20.27,20.27,400.0,7636.0
1991-05-31,21.26,21.26,21.26,21.26,0.0,7509.0
1991-04-30,19.86,19.91,19.86,19.91,50.0,7722.0
1991-03-31,19.51,19.51,19.51,19.51,0.0,5151.0
1991-02-28,18.53,18.53,18.53,18.53,50.0,3090.0
1991-01-31,19.0,19.0,19.0,19.0,0.0,1990.0
1990-12-31,22.14,22.14,22.14,22.14,0.0,300.0
