Date,Open,High,Low,Settle,Volume,Open Interest
1985-05-31,28.0,28.14,27.95,28.0,4898.0,6986.0
1985-04-30,27.64,27.67,27.51,27.63,4387.0,17974.0
1985-03-31,27.75,27.85,27.63,27.81,2576.0,15426.0
1985-02-28,25.83,25.85,25.71,25.77,1643.0,4570.0
1985-01-31,25.12,25.55,25.12,25.55,729.0,1577.0
1984-12-31,25.9,26.0,25.9,25.94,29.0,440.0
1984-11-30,26.9,26.9,26.8,26.8,1.0,303.0
1984-10-31,27.72,27.74,27.72,27.74,5.0,324.0
1984-09-30,29.35,29.36,29.35,29.36,30.0,183.0
1984-08-31,29.26,29.26,29.26,29.26,0.0,28.0
1984-07-31,28.0,28.0,28.0,28.0,0.0,25.0
