Date,Open,High,Low,Settle,Volume,Open Interest
1996-02-29,19.1,23.0,18.98,21.05,36646.0,14325.0
1996-01-31,17.6,17.78,17.35,17.74,38383.0,78486.0
1995-12-31,19.02,19.08,18.83,19.06,8730.0,46427.0
1995-11-30,17.76,17.88,17.66,17.73,7192.0,31794.0
1995-10-31,17.16,17.24,17.14,17.18,735.0,17535.0
1995-09-30,17.08,17.1,16.95,17.05,2008.0,16362.0
1995-08-31,17.18,17.27,17.16,17.26,992.0,12478.0
1995-07-31,17.15,17.18,17.12,17.18,322.0,12438.0
1995-06-30,17.2,17.23,17.11,17.11,1180.0,12694.0
1995-05-31,18.2,18.33,18.2,18.33,175.0,9512.0
1995-04-30,18.43,18.52,18.43,18.52,1212.0,7829.0
1995-03-31,17.96,17.96,17.91,17.91,309.0,6369.0
1995-02-28,17.73,17.74,17.7,17.74,498.0,6905.0
1995-01-31,17.88,17.88,17.88,17.88,0.0,6588.0
1994-12-31,17.97,17.98,17.97,17.98,70.0,6399.0
1994-11-30,18.11,18.11,18.03,18.03,526.0,6820.0
1994-10-31,17.88,17.88,17.88,17.88,145.0,6665.0
1994-09-30,18.44,18.55,18.44,18.55,225.0,6829.0
1994-08-31,17.87,17.87,17.87,17.87,0.0,5465.0
1994-07-31,19.02,19.02,19.02,19.02,0.0,5259.0
1994-06-30,18.25,18.25,18.25,18.25,0.0,2269.0
1994-05-31,18.03,18.03,18.03,18.03,600.0,1885.0
1994-04-30,17.39,17.39,17.39,17.39,0.0,1572.0
1994-03-31,17.15,17.49,17.15,17.49,35.0,855.0
