Date,Open,High,Low,Settle,Volume,Open Interest
1999-06-30,17.58,17.83,17.45,17.61,48536.0,10712.0
1999-05-31,17.05,17.1,16.8,16.84,49746.0,160572.0
1999-04-30,18.33,18.43,17.8,18.34,37132.0,97968.0
1999-03-31,16.39,16.83,16.36,16.63,15294.0,64432.0
1999-02-28,12.88,13.0,12.57,12.63,3929.0,27633.0
1999-01-31,12.83,13.07,12.83,13.07,1533.0,23465.0
1998-12-31,12.76,12.95,12.76,12.95,293.0,21595.0
1998-11-30,13.75,13.77,13.35,13.5,5396.0,17984.0
1998-10-31,15.17,15.57,15.17,15.57,1080.0,16686.0
1998-09-30,16.55,16.79,16.55,16.79,235.0,12603.0
1998-08-31,15.35,15.37,15.32,15.33,393.0,9842.0
1998-07-31,16.28,16.28,16.23,16.23,302.0,7625.0
1998-06-30,16.84,16.84,16.84,16.84,1.0,7782.0
1998-05-31,17.52,17.52,17.52,17.52,0.0,5814.0
1998-04-30,17.67,17.67,17.67,17.67,150.0,5406.0
1998-03-31,17.36,17.36,17.36,17.36,0.0,4674.0
1998-02-28,17.85,17.85,17.85,17.85,0.0,3960.0
1998-01-31,18.49,18.49,18.49,18.49,0.0,3233.0
1997-12-31,18.61,18.61,18.61,18.61,0.0,2671.0
1997-11-30,19.3,19.3,19.3,19.3,100.0,1582.0
1997-10-31,19.84,19.84,19.84,19.84,1100.0,1603.0
1997-09-30,20.15,20.15,20.15,20.15,0.0,1080.0
1997-08-31,19.67,19.67,19.67,19.67,0.0,905.0
1997-07-31,19.91,19.91,19.91,19.91,0.0,875.0
1997-06-30,19.92,19.92,19.92,19.92,0.0,785.0
1997-05-31,19.98,20.15,19.98,20.15,65.0,710.0
1997-04-30,19.92,19.92,19.92,19.92,0.0,500.0
1997-03-31,20.26,20.26,20.26,20.26,500.0,425.0
1997-02-28,19.86,19.86,19.86,19.86,0.0,0.0
