Date,Open,High,Low,Settle,Volume,Open Interest
2007-06-30,68.9,69.0,67.35,68.19,127212.0,25208.0
2007-05-31,63.3,64.05,62.45,64.01,275955.0,343681.0
2007-04-30,67.9,68.05,67.1,67.21,98848.0,164533.0
2007-03-31,68.3,68.42,67.7,68.25,33516.0,75684.0
2007-02-28,64.18,64.7,64.18,64.7,13466.0,41852.0
2007-01-31,59.95,60.8,59.95,60.67,9798.0,29071.0
2006-12-31,64.65,65.35,64.5,65.04,1871.0,23069.0
2006-11-30,67.85,67.85,67.85,67.85,1698.0,17596.0
2006-10-31,65.32,65.32,65.32,65.32,366.0,17541.0
2006-09-30,68.15,68.15,68.15,68.15,4364.0,14805.0
2006-08-31,75.16,75.16,75.16,75.16,150.0,16915.0
2006-07-31,77.15,78.4,77.15,78.4,1004.0,11079.0
2006-06-30,76.19,76.19,76.19,76.19,35.0,10304.0
2006-05-31,73.7,74.15,73.05,74.15,128.0,9379.0
2006-04-30,75.0,75.0,74.7,74.98,224.0,5170.0
2006-03-31,69.77,69.77,69.77,69.77,100.0,4700.0
2006-02-28,67.72,67.72,67.72,67.72,1058.0,3856.0
2006-01-31,70.52,70.52,70.52,70.52,1.0,2938.0
2005-12-31,64.22,64.22,64.22,64.22,10.0,2360.0
2005-11-30,59.81,59.81,59.81,59.81,450.0,2189.0
2005-10-31,60.11,60.11,60.11,60.11,11.0,1982.0
2005-09-30,64.98,64.98,64.98,64.98,68.0,1771.0
2005-08-31,66.48,66.48,66.48,66.48,30.0,1178.0
2005-07-31,61.81,61.81,61.81,61.81,736.0,1158.0
2005-06-30,57.89,57.89,57.89,57.89,0.0,968.0
2005-05-31,51.42,51.42,51.42,51.42,0.0,650.0
2005-04-30,50.78,50.78,50.78,50.78,0.0,750.0
2005-03-31,52.81,52.81,52.81,52.81,0.0,0.0
2005-02-28,44.69,44.69,44.69,44.69,0.0,0.0
