Date,Open,High,Low,Settle,Volume,Open Interest
1990-06-30,15.4,15.48,15.06,15.3,30162.0,9875.0
1990-05-31,17.6,17.68,17.32,17.4,47188.0,72949.0
1990-04-30,19.3,19.48,19.13,19.27,16798.0,46713.0
1990-03-31,20.61,20.72,20.54,20.69,5473.0,26892.0
1990-02-28,21.45,21.5,21.34,21.38,5598.0,25274.0
1990-01-31,20.57,20.83,20.55,20.83,1531.0,19636.0
1989-12-31,20.25,20.33,20.02,20.29,962.0,13208.0
1989-11-30,18.52,18.89,18.51,18.89,1415.0,12044.0
1989-10-31,18.62,18.76,18.57,18.76,1262.0,6504.0
1989-09-30,19.03,19.03,18.92,18.93,152.0,5520.0
1989-08-31,18.21,18.27,18.17,18.27,905.0,4756.0
1989-07-31,17.92,17.92,17.9,17.9,40.0,2293.0
1989-06-30,17.51,17.51,17.51,17.51,25.0,259.0
1989-05-31,16.9,16.9,16.9,16.9,0.0,40.0
