Date,Open,High,Low,Settle,Volume,Open Interest
1998-04-30,15.48,15.61,15.18,15.45,42692.0,10977.0
1998-03-31,15.8,15.89,15.56,15.61,66516.0,102502.0
1998-02-28,15.9,15.9,15.59,15.77,26844.0,61270.0
1998-01-31,18.04,18.08,17.2,17.55,6456.0,30369.0
1997-12-31,18.17,18.4,18.17,18.21,3225.0,21653.0
1997-11-30,19.8,19.8,19.5,19.59,2630.0,19203.0
1997-10-31,20.92,21.05,20.85,20.85,719.0,16773.0
1997-09-30,20.75,20.9,20.72,20.73,2679.0,11410.0
1997-08-31,19.9,19.9,19.85,19.87,488.0,8935.0
1997-07-31,20.05,20.14,20.05,20.14,910.0,7667.0
1997-06-30,19.88,20.02,19.88,20.02,58.0,6465.0
1997-05-31,20.52,20.6,20.52,20.6,256.0,5711.0
1997-04-30,19.96,20.01,19.93,19.93,264.0,5113.0
1997-03-31,20.26,20.26,20.26,20.26,0.0,4092.0
1997-02-28,19.77,19.77,19.5,19.5,81.0,3747.0
1997-01-31,19.94,19.94,19.94,19.94,120.0,3762.0
1996-12-31,19.96,19.96,19.96,19.96,610.0,3624.0
1996-11-30,19.31,19.31,19.31,19.31,55.0,1726.0
1996-10-31,19.42,19.42,19.1,19.1,25.0,1032.0
1996-09-30,18.82,18.82,18.82,18.82,0.0,940.0
1996-08-31,17.89,17.89,17.89,17.89,0.0,371.0
1996-07-31,17.66,17.66,17.66,17.66,0.0,366.0
1996-06-30,17.62,17.62,17.62,17.62,0.0,271.0
1996-05-31,17.41,17.41,17.41,17.41,0.0,236.0
1996-04-30,17.98,17.98,17.98,17.98,0.0,186.0
1996-03-31,18.0,18.0,18.0,18.0,0.0,186.0
1996-02-29,17.16,17.16,17.16,17.16,0.0,166.0
1996-01-31,17.24,17.24,17.24,17.24,0.0,161.0
1995-12-31,17.34,17.34,17.34,17.34,0.0,161.0
1995-11-30,17.2,17.2,17.2,17.2,0.0,100.0
