Date,Open,High,Low,Settle,Volume,Open Interest
1989-05-31,20.93,20.93,20.93,20.93,10092.0,1141.0
1989-04-30,20.65,20.7,20.31,20.42,47893.0,81772.0
1989-03-31,20.45,20.66,19.45,19.5,52741.0,59035.0
1989-02-28,17.34,17.43,17.22,17.36,5058.0,27456.0
1989-01-31,16.45,16.59,16.23,16.23,3416.0,21863.0
1988-12-31,15.67,15.9,15.58,15.84,1214.0,10511.0
1988-11-30,14.92,15.05,14.85,15.05,806.0,6972.0
1988-10-31,14.11,14.11,13.75,13.81,981.0,3872.0
1988-09-30,13.65,13.65,13.09,13.09,179.0,1647.0
1988-08-31,15.65,15.7,15.41,15.41,147.0,953.0
1988-07-31,16.8,16.87,16.8,16.87,10.0,65.0
1988-06-30,15.94,15.94,15.94,15.94,0.0,11.0
