Date,Open,High,Low,Settle,Volume,Open Interest
1989-06-30,21.05,21.3,19.02,19.53,18158.0,9402.0
1989-05-31,20.0,20.02,19.71,19.9,33131.0,62864.0
1989-04-30,19.04,19.35,19.01,19.34,27435.0,64582.0
1989-03-31,20.0,20.1,19.0,19.03,19376.0,33524.0
1989-02-28,17.1,17.18,16.98,17.1,2766.0,17790.0
1989-01-31,16.34,16.38,16.04,16.08,2130.0,13979.0
1988-12-31,15.6,15.72,15.5,15.72,447.0,5886.0
1988-11-30,14.94,15.05,14.92,15.05,297.0,2767.0
1988-10-31,14.17,14.17,13.8,13.86,287.0,1489.0
1988-09-30,13.69,13.69,13.13,13.13,85.0,1121.0
1988-08-31,15.8,15.8,15.44,15.44,48.0,435.0
1988-07-31,16.9,16.9,16.9,16.9,0.0,74.0
1988-06-30,15.97,15.97,15.97,15.97,0.0,71.0
1988-05-31,17.7,17.7,17.7,17.7,0.0,50.0
