Date,Open,High,Low,Settle,Volume,Open Interest
1999-01-31,12.0,12.08,11.72,11.81,43034.0,12421.0
1998-12-31,11.7,12.14,11.67,12.05,30851.0,104529.0
1998-11-30,12.1,12.15,11.38,11.7,41916.0,66831.0
1998-10-31,14.54,14.82,14.3,14.8,6916.0,34506.0
1998-09-30,16.14,16.38,16.01,16.34,2636.0,21275.0
1998-08-31,14.52,14.52,14.31,14.4,547.0,18197.0
1998-07-31,15.51,15.57,15.51,15.55,1156.0,17783.0
1998-06-30,16.15,16.15,16.15,16.15,405.0,14930.0
1998-05-31,17.08,17.15,17.08,17.15,82.0,11978.0
1998-04-30,17.44,17.44,17.44,17.44,8.0,11125.0
1998-03-31,17.37,17.37,17.17,17.17,54.0,10811.0
1998-02-28,17.62,17.62,17.62,17.62,700.0,10399.0
1998-01-31,18.33,18.33,18.33,18.33,137.0,10493.0
1997-12-31,18.63,18.63,18.63,18.63,450.0,6875.0
1997-11-30,19.4,19.4,19.4,19.4,1495.0,8161.0
1997-10-31,20.2,20.2,20.07,20.08,330.0,6994.0
1997-09-30,20.27,20.27,20.23,20.23,203.0,5837.0
1997-08-31,19.69,19.69,19.69,19.69,350.0,5634.0
1997-07-31,19.91,19.91,19.91,19.91,0.0,5575.0
1997-06-30,19.92,19.92,19.92,19.92,0.0,4467.0
1997-05-31,20.2,20.2,20.2,20.2,2200.0,3242.0
1997-04-30,19.87,19.87,19.87,19.87,20.0,2616.0
1997-03-31,20.24,20.24,20.24,20.24,0.0,2551.0
1997-02-28,19.72,19.72,19.72,19.72,0.0,2478.0
1997-01-31,19.27,19.27,19.27,19.27,40.0,1655.0
1996-12-31,19.49,19.49,19.49,19.49,0.0,730.0
1996-11-30,18.84,18.84,18.84,18.84,0.0,626.0
1996-10-31,18.32,18.32,18.32,18.32,0.0,700.0
1996-09-30,18.53,18.53,18.53,18.53,100.0,600.0
1996-08-31,17.82,17.82,17.82,17.82,0.0,0.0
