Date,Open,High,Low,Settle,Volume,Open Interest
1994-12-31,17.0,17.14,16.9,16.98,30701.0,12183.0
1994-11-30,17.93,18.14,17.85,18.05,34601.0,91504.0
1994-10-31,18.01,18.12,17.85,18.02,18438.0,70614.0
1994-09-30,18.26,18.47,18.22,18.46,12200.0,46885.0
1994-08-31,17.61,17.96,17.59,17.59,7972.0,32497.0
1994-07-31,19.05,19.25,19.03,19.18,5060.0,21162.0
1994-06-30,17.95,18.25,17.95,18.25,1043.0,16836.0
1994-05-31,17.36,17.65,17.36,17.58,155.0,16134.0
1994-04-30,16.44,16.67,16.44,16.67,1014.0,9551.0
1994-03-31,15.5,15.88,15.5,15.88,153.0,7975.0
1994-02-28,16.27,16.35,16.14,16.14,1176.0,7946.0
1994-01-31,16.6,16.6,16.34,16.34,471.0,7839.0
1993-12-31,16.85,16.9,16.69,16.69,1310.0,6340.0
1993-11-30,17.62,17.68,17.46,17.46,498.0,3921.0
1993-10-31,18.51,18.51,18.51,18.51,0.0,2794.0
1993-09-30,19.54,19.54,19.47,19.47,226.0,2101.0
1993-08-31,19.43,19.43,19.42,19.42,110.0,1672.0
1993-07-31,19.12,19.12,19.12,19.12,502.0,1192.0
1993-06-30,20.12,20.12,20.0,20.0,44.0,128.0
