Date,Open,High,Low,Settle,Volume,Open Interest
1994-06-30,20.6,20.95,19.4,20.04,32487.0,13996.0
1994-05-31,17.9,18.37,17.9,18.31,42074.0,118445.0
1994-04-30,16.39,16.74,16.26,16.71,28285.0,65631.0
1994-03-31,14.58,15.05,14.53,15.02,7922.0,38382.0
1994-02-28,15.02,15.32,15.02,15.04,2204.0,24791.0
1994-01-31,15.54,15.82,15.52,15.52,1175.0,21231.0
1993-12-31,15.7,15.83,15.63,15.63,1181.0,18117.0
1993-11-30,16.55,16.85,16.55,16.63,1157.0,13910.0
1993-10-31,18.23,18.23,17.96,17.96,2097.0,13733.0
1993-09-30,19.35,19.39,19.22,19.29,1787.0,10896.0
1993-08-31,19.35,19.35,19.33,19.34,1085.0,11414.0
1993-07-31,19.03,19.05,19.01,19.01,173.0,9749.0
1993-06-30,20.0,20.0,19.93,19.93,212.0,8628.0
1993-05-31,20.34,20.34,20.34,20.34,0.0,8334.0
1993-04-30,20.72,20.72,20.72,20.72,0.0,8514.0
1993-03-31,20.45,20.59,20.45,20.59,85.0,7540.0
1993-02-28,20.61,20.61,20.61,20.61,0.0,7035.0
1993-01-31,20.43,20.43,20.43,20.43,0.0,3657.0
