Date,Open,High,Low,Settle,Volume,Open Interest
2003-01-31,33.6,35.2,33.5,34.61,67094.0,16252.0
2002-12-31,30.65,31.35,30.2,31.2,58723.0,173416.0
2002-11-30,26.65,26.8,26.53,26.71,27196.0,46508.0
2002-10-31,26.55,26.62,26.3,26.53,12375.0,25466.0
2002-09-30,29.13,29.4,29.13,29.16,10832.0,19394.0
2002-08-31,27.83,27.9,27.8,27.9,1435.0,12310.0
2002-07-31,26.03,26.05,25.55,25.55,1427.0,9857.0
2002-06-30,25.42,25.57,25.42,25.57,372.0,9204.0
2002-05-31,24.4,24.4,24.4,24.4,364.0,9588.0
2002-04-30,25.25,25.25,25.17,25.17,70.0,8434.0
2002-03-31,24.4,24.77,24.4,24.77,197.0,6498.0
2002-02-28,21.32,21.7,21.32,21.7,76.0,5816.0
2002-01-31,20.42,20.59,20.42,20.59,17.0,5972.0
2001-12-31,20.8,20.8,20.8,20.8,25.0,6148.0
2001-11-30,20.8,20.8,20.8,20.8,25.0,4879.0
2001-10-31,21.4,21.4,21.22,21.22,25.0,4281.0
2001-09-30,22.72,22.72,22.72,22.72,0.0,3818.0
2001-08-31,23.9,23.9,23.9,23.9,0.0,2086.0
2001-07-31,23.16,23.16,23.16,23.16,0.0,970.0
2001-06-30,23.84,23.84,23.84,23.84,0.0,829.0
2001-05-31,24.38,24.38,24.38,24.38,0.0,819.0
2001-04-30,24.23,24.23,24.23,24.23,0.0,520.0
2001-03-31,23.34,23.34,23.34,23.34,0.0,468.0
2001-02-28,22.55,22.55,22.55,22.55,0.0,467.0
2001-01-31,22.43,22.43,22.43,22.43,200.0,467.0
2000-12-31,22.16,22.16,22.16,22.16,0.0,267.0
2000-11-30,23.72,23.72,23.72,23.72,0.0,267.0
2000-10-31,22.98,22.98,22.98,22.98,0.0,267.0
2000-09-30,24.67,24.67,24.67,24.67,0.0,0.0
2000-08-31,24.01,24.01,24.01,24.01,0.0,0.0
