Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2002-06-30,324.0,324.0,320.5,,,320.5,158.0,99.0
2002-05-31,327.5,328.0,324.5,,,326.5,6764.0,7997.0
2002-04-30,309.3,310.0,307.5,,,309.2,26953.0,124152.0
2002-03-31,304.0,304.7,301.5,,,303.7,29316.0,101022.0
2002-02-28,297.4,299.4,297.2,,,297.9,675.0,13972.0
2002-01-31,283.5,284.0,282.3,,,283.6,637.0,13634.0
2001-12-31,277.4,280.9,277.4,,,280.2,2054.0,9158.0
2001-11-30,276.3,277.6,275.8,,,275.9,1581.0,7769.0
2001-10-31,283.5,283.5,281.0,,,282.0,617.0,5478.0
2001-09-30,295.3,295.3,295.3,,,295.3,99.0,5216.0
2001-08-31,279.2,279.2,279.2,,,279.2,127.0,5704.0
2001-07-31,271.0,272.0,271.0,,,272.0,27.0,5667.0
2001-06-30,277.9,277.9,276.7,,,276.7,1.0,5761.0
2001-05-31,273.5,273.5,271.7,,,271.7,558.0,5258.0
2001-04-30,271.4,271.4,271.4,,,271.4,0.0,4526.0
2001-03-31,268.9,268.9,267.3,,,267.3,8.0,4331.0
2001-02-28,278.4,278.4,278.4,,,278.4,343.0,4237.0
2001-01-31,280.1,280.1,280.1,,,280.1,201.0,4222.0
2000-12-31,289.8,289.8,289.8,,,289.8,5.0,4140.0
2000-11-30,291.5,291.5,291.5,,,291.5,0.0,3734.0
2000-10-31,287.2,287.2,287.2,,,287.2,0.0,3445.0
2000-09-30,299.0,299.0,299.0,,,299.0,0.0,3214.0
2000-08-31,304.4,304.4,304.4,,,304.4,0.0,3051.0
2000-07-31,306.4,306.4,306.4,,,306.4,0.0,3073.0
2000-06-30,321.5,321.5,321.5,,,321.5,0.0,2386.0
2000-05-31,306.0,306.0,306.0,,,306.0,0.0,2387.0
2000-04-30,306.2,306.2,306.2,,,306.2,0.0,2462.0
2000-03-31,312.0,312.0,312.0,,,312.0,0.0,2505.0
2000-02-29,327.3,327.3,327.3,,,327.3,0.0,2572.0
2000-01-31,319.0,319.0,319.0,,,319.0,0.0,2572.0
1999-12-31,319.3,319.3,319.3,,,319.3,0.0,2467.0
1999-11-30,323.4,323.4,323.4,,,323.4,0.0,2417.0
1999-10-31,325.6,325.6,325.6,,,325.6,20.0,2274.0
1999-09-30,319.2,319.2,319.2,,,319.2,0.0,1956.0
1999-08-31,282.9,282.9,282.9,,,282.9,0.0,1961.0
1999-07-31,288.0,288.0,288.0,,,288.0,0.0,1579.0
1999-06-30,297.1,297.1,297.1,,,297.1,0.0,1790.0
1999-05-31,306.1,306.1,306.1,,,306.1,0.0,1650.0
1999-04-30,322.7,322.7,322.7,,,322.7,0.0,1581.0
1999-03-31,315.2,315.2,315.2,,,315.2,0.0,1581.0
1999-02-28,323.2,323.2,323.2,,,323.2,0.0,1564.0
1999-01-31,318.9,318.9,318.9,,,318.9,0.0,1614.0
1998-12-31,321.6,321.6,321.6,,,321.6,0.0,1614.0
1998-11-30,327.4,327.4,327.4,,,327.4,0.0,1614.0
1998-10-31,322.3,322.3,322.3,,,322.3,0.0,1614.0
1998-09-30,329.5,329.5,329.5,,,329.5,0.0,1614.0
1998-08-31,314.5,314.5,314.5,,,314.5,2.0,1617.0
1998-07-31,327.3,327.3,327.3,,,327.3,0.0,1460.0
1998-06-30,338.4,338.4,338.4,,,338.4,0.0,1440.0
1998-05-31,337.6,337.6,337.6,,,337.6,0.0,1474.0
1998-04-30,354.0,354.0,354.0,,,354.0,0.0,1459.0
1998-03-31,348.0,348.0,348.0,,,348.0,0.0,1549.0
1998-02-28,345.7,345.7,345.7,,,345.7,0.0,1608.0
1998-01-31,348.9,348.9,348.9,,,348.9,0.0,1703.0
1997-12-31,342.1,342.1,342.1,,,342.1,0.0,1748.0
1997-11-30,355.0,355.0,352.7,,,352.7,1.0,1848.0
1997-10-31,366.0,366.0,366.0,,,366.0,0.0,1730.0
1997-09-30,395.2,395.2,395.2,,,395.2,0.0,1420.0
1997-08-31,390.9,390.9,390.9,,,390.9,0.0,1568.0
1997-07-31,391.8,391.8,391.8,,,391.8,0.0,1537.0
1997-06-30,411.1,411.1,411.1,,,411.1,0.0,0.0
