Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1989-04-30,386.2,386.2,384.8,,,385.3,593.0,424.0
1989-03-31,383.5,385.8,383.5,,,385.1,5636.0,8732.0
1989-02-28,390.0,391.0,389.7,,,390.4,16034.0,55879.0
1989-01-31,399.7,400.5,393.1,,,395.8,40373.0,61258.0
1988-12-31,417.6,420.0,415.8,,,417.4,970.0,17587.0
1988-11-30,431.5,435.0,431.0,,,434.9,672.0,14397.0
1988-10-31,425.7,425.7,423.3,,,425.2,101.0,9223.0
1988-09-30,411.9,411.9,407.8,,,409.4,148.0,8445.0
1988-08-31,447.4,452.7,447.4,,,452.1,19.0,8350.0
1988-07-31,459.0,459.0,457.5,,,458.8,63.0,8180.0
1988-06-30,458.5,458.5,458.5,,,458.5,722.0,9139.0
1988-05-31,481.1,481.1,480.8,,,480.8,125.0,7128.0
1988-04-30,476.5,476.5,476.5,,,476.5,10.0,6630.0
1988-03-31,482.8,482.8,482.8,,,482.8,32.0,5379.0
1988-02-29,451.3,458.1,451.0,,,458.1,469.0,5649.0
1988-01-31,489.0,489.8,489.0,,,489.8,952.0,6200.0
1987-12-31,532.5,533.3,532.5,,,533.3,154.0,3952.0
1987-11-30,549.0,550.0,543.1,,,543.1,1112.0,2256.0
1987-10-31,523.2,523.2,523.2,,,523.2,0.0,1461.0
1987-09-30,515.0,515.0,515.0,,,515.0,1.0,887.0
1987-08-31,509.4,509.4,509.4,,,509.4,0.0,808.0
1987-07-31,524.9,524.9,524.9,,,524.9,1.0,329.0
1987-06-30,509.0,510.7,509.0,,,510.7,1.0,104.0
1987-05-31,521.0,521.0,521.0,,,521.0,0.0,0.0
