Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2011-04-30,1507.1,1516.7,1505.2,,,1516.7,205.0,0.0
2011-03-31,1423.3,1440.0,1420.7,,,1438.9,8230.0,6534.0
2011-02-28,1411.2,1417.0,1405.2,,,1409.9,115324.0,325453.0
2011-01-31,1338.8,1347.2,1323.6,,,1334.5,156126.0,309239.0
2010-12-31,1409.7,1424.1,1409.2,,,1423.6,6132.0,54772.0
2010-11-30,1371.5,1393.3,1366.5,,,1388.3,3788.0,47811.0
2010-10-31,1345.9,1362.6,1340.0,,,1361.2,1135.0,19929.0
2010-09-30,1318.6,1318.6,1302.7,,,1312.9,329.0,17370.0
2010-08-31,1240.0,1253.5,1240.0,,,1253.1,134.0,17151.0
2010-07-31,1177.9,1186.8,1177.9,,,1186.8,157.0,16828.0
2010-06-30,1250.9,1254.0,1250.9,,,1254.0,68.0,19383.0
2010-05-31,1225.9,1225.9,1223.6,,,1223.6,277.0,14913.0
2010-04-30,1188.5,1188.5,1188.5,,,1188.5,55.0,12364.0
2010-03-31,1121.9,1125.2,1121.9,,,1121.9,130.0,10995.0
2010-02-28,1120.1,1126.3,1115.0,,,1126.3,20.0,4492.0
2010-01-31,1090.8,1090.8,1090.8,,,1090.8,235.0,3765.0
2009-12-31,1109.9,1109.9,1109.9,,,1109.9,2.0,3723.0
2009-11-30,1193.7,1193.7,1193.7,,,1193.7,0.0,1058.0
2009-10-31,1054.4,1054.4,1054.4,,,1054.4,0.0,1616.0
2009-09-30,1024.2,1024.2,1024.2,,,1024.2,0.0,447.0
2009-08-31,968.8,968.8,968.8,,,968.8,0.0,447.0
2009-07-31,972.1,972.1,972.1,,,972.1,0.0,87.0
2009-06-30,946.6,946.6,946.6,,,946.6,0.0,0.0
2009-05-31,998.9,998.9,998.9,,,998.9,0.0,0.0
