Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1989-03-31,383.3,383.3,383.3,,,383.3,0.0,0.0
1989-02-28,387.5,387.5,387.5,,,387.5,26.0,128.0
1989-01-31,393.5,393.5,393.5,,,393.5,44.0,2.0
1988-12-31,414.8,414.8,414.8,,,414.8,0.0,0.0
