Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1996-12-31,370.5,370.5,369.0,,,369.8,47.0,74.0
1996-11-30,373.7,374.4,372.5,,,373.0,9127.0,6680.0
1996-10-31,380.3,381.3,378.5,,,379.1,45031.0,102332.0
1996-09-30,381.5,381.9,380.1,,,380.5,23183.0,111143.0
1996-08-31,391.9,392.1,390.0,,,391.3,26210.0,76075.0
1996-07-31,391.3,393.3,391.0,,,393.1,32045.0,78811.0
1996-06-30,388.0,389.3,386.5,,,386.7,3180.0,38896.0
1996-05-31,399.2,401.6,399.2,,,400.5,1295.0,37344.0
1996-04-30,401.0,401.0,399.8,,,400.6,3459.0,27280.0
1996-03-31,407.0,407.8,404.2,,,405.8,927.0,17794.0
1996-02-29,412.0,413.2,410.1,,,410.9,544.0,13808.0
1996-01-31,413.0,415.4,413.0,,,415.0,93.0,12820.0
1995-12-31,398.5,398.8,397.3,,,398.6,65.0,10598.0
1995-11-30,399.6,399.6,399.0,,,399.5,901.0,9492.0
1995-10-31,399.2,399.5,399.1,,,399.1,540.0,8966.0
1995-09-30,402.4,402.4,402.4,,,402.4,148.0,7208.0
1995-08-31,404.0,404.5,403.5,,,404.5,8.0,6195.0
1995-07-31,409.0,409.0,406.0,,,407.3,3.0,5330.0
1995-06-30,413.0,413.0,411.2,,,411.2,16.0,4575.0
1995-05-31,413.0,413.5,413.0,,,413.5,45.0,4611.0
1995-04-30,422.5,422.5,420.4,,,420.4,8.0,4504.0
1995-03-31,428.0,428.0,428.0,,,428.0,1.0,4459.0
1995-02-28,416.0,416.1,416.0,,,416.1,3.0,3918.0
1995-01-31,420.1,420.1,420.1,,,420.1,229.0,3799.0
1994-12-31,435.6,435.6,435.6,,,435.6,1.0,3918.0
1994-11-30,433.5,434.3,433.5,,,434.3,236.0,3921.0
1994-10-31,434.0,434.0,434.0,,,434.0,144.0,3021.0
1994-09-30,444.6,444.6,444.6,,,444.6,0.0,2938.0
1994-08-31,436.6,436.6,435.9,,,435.9,1.0,2686.0
1994-07-31,434.9,434.9,434.9,,,434.9,0.0,2384.0
1994-06-30,442.2,442.2,442.2,,,442.2,10.0,2297.0
1994-05-31,444.7,444.7,444.7,,,444.7,0.0,2291.0
1994-04-30,433.2,433.2,433.2,,,433.2,35.0,1896.0
1994-03-31,447.5,447.5,447.5,,,447.5,7.0,1949.0
1994-02-28,429.2,429.2,429.2,,,429.2,15.0,1476.0
1994-01-31,423.5,423.5,423.5,,,423.5,0.0,1414.0
1993-12-31,434.1,434.1,434.1,,,434.1,0.0,1091.0
1993-11-30,412.8,412.8,412.8,,,412.8,0.0,645.0
1993-10-31,408.2,408.2,408.2,,,408.2,9.0,565.0
1993-09-30,395.4,395.4,395.4,,,395.4,0.0,577.0
1993-08-31,415.0,415.0,415.0,,,415.0,0.0,577.0
1993-07-31,456.8,456.8,456.8,,,456.8,0.0,584.0
1993-06-30,426.2,426.2,426.2,,,426.2,0.0,584.0
1993-05-31,430.0,430.0,426.1,,,426.1,2.0,485.0
1993-04-30,401.5,401.5,401.5,,,401.5,0.0,394.0
1993-03-31,385.5,385.5,385.5,,,385.5,0.0,390.0
1993-02-28,376.8,376.8,376.8,,,376.8,0.0,89.0
1993-01-31,388.7,388.7,388.7,,,388.7,0.0,89.0
1992-12-31,395.2,395.2,395.2,,,395.2,0.0,89.0
1992-11-30,400.1,400.1,400.1,,,400.1,0.0,74.0
1992-10-31,404.9,404.9,404.9,,,404.9,0.0,0.0
1992-09-30,412.6,412.6,412.6,,,412.6,0.0,0.0
1992-08-31,416.6,416.6,416.6,,,416.6,0.0,0.0
1992-07-31,437.6,437.6,437.6,,,437.6,0.0,0.0
1992-06-30,422.8,422.8,422.8,,,422.8,0.0,0.0
1992-05-31,418.3,418.3,418.3,,,418.3,0.0,0.0
1992-04-30,423.1,423.1,423.1,,,423.1,0.0,0.0
1992-03-31,434.5,434.5,434.5,,,434.5,0.0,0.0
1992-02-29,442.3,442.3,442.3,,,442.3,0.0,0.0
1992-01-31,446.8,446.8,446.8,,,446.8,0.0,0.0
