Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2006-08-31,616.8,616.8,610.5,,,610.7,448.0,407.0
2006-07-31,633.5,635.8,627.0,,,634.2,3183.0,5461.0
2006-06-30,602.0,618.0,602.0,,,616.0,58020.0,171371.0
2006-05-31,660.0,665.8,644.0,,,649.0,53418.0,188688.0
2006-04-30,648.0,665.2,648.0,,,660.9,6740.0,25515.0
2006-03-31,596.5,596.5,589.5,,,592.1,4183.0,10178.0
2006-02-28,573.0,574.2,573.0,,,574.2,286.0,6415.0
2006-01-31,584.0,587.0,584.0,,,585.6,538.0,5061.0
2005-12-31,530.6,532.1,530.6,,,532.1,5.0,2294.0
2005-11-30,511.6,511.6,511.6,,,511.6,12.0,2352.0
2005-10-31,482.3,482.3,482.3,,,482.3,10.0,2159.0
2005-09-30,486.9,486.9,486.9,,,486.9,29.0,1896.0
2005-08-31,450.8,450.8,450.8,,,450.8,0.0,1420.0
2005-07-31,447.5,448.6,447.5,,,448.6,1.0,967.0
2005-06-30,454.8,454.8,454.8,,,454.8,0.0,906.0
2005-05-31,435.5,435.6,435.5,,,435.6,0.0,564.0
2005-04-30,456.3,456.3,456.3,,,456.3,10.0,560.0
2005-03-31,452.4,452.4,452.4,,,452.4,0.0,550.0
2005-02-28,460.4,460.4,460.4,,,460.4,0.0,485.0
2005-01-31,444.9,444.9,444.9,,,444.9,0.0,400.0
2004-12-31,461.4,461.4,461.4,,,461.4,0.0,170.0
2004-11-30,475.9,475.9,475.9,,,475.9,0.0,170.0
2004-10-31,449.4,449.4,449.4,,,449.4,0.0,200.0
2004-09-30,440.3,440.3,440.3,,,440.3,0.0,0.0
