Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2012-06-30,1567.0,1577.5,1563.0,,,1577.5,46.0,0.0
2012-05-31,1562.7,1572.6,1551.8,,,1562.6,5901.0,5878.0
2012-04-30,1663.0,1667.0,1645.1,,,1664.2,115408.0,216564.0
2012-03-31,1663.2,1672.7,1661.2,,,1671.9,111161.0,236850.0
2012-02-29,1789.5,1794.3,1680.0,,,1714.0,13521.0,65522.0
2012-01-31,1738.1,1753.1,1730.0,,,1743.3,5584.0,57956.0
2011-12-31,1557.0,1585.8,1556.0,,,1571.6,1736.0,28344.0
2011-11-30,1723.9,1758.3,1709.8,,,1755.4,4035.0,22829.0
2011-10-31,1750.2,1750.2,1712.6,,,1730.6,245.0,18897.0
2011-09-30,1631.7,1645.8,1619.9,,,1627.2,434.0,16794.0
2011-08-31,1838.2,1842.1,1820.3,,,1836.5,117.0,16897.0
2011-07-31,1622.3,1635.6,1621.5,,,1635.6,13.0,14807.0
2011-06-30,1514.0,1514.0,1506.0,,,1509.6,10.0,13327.0
2011-05-31,1541.8,1546.8,1541.8,,,1543.4,17.0,12624.0
2011-04-30,1546.2,1573.1,1546.2,,,1564.9,110.0,8844.0
2011-03-31,1448.6,1450.7,1444.3,,,1450.7,60.0,6765.0
2011-02-28,1425.2,1425.2,1421.8,,,1421.8,9.0,6727.0
2011-01-31,1347.9,1347.9,1347.9,,,1347.9,1026.0,7078.0
2010-12-31,1440.5,1440.5,1440.5,,,1440.5,140.0,12422.0
2010-11-30,1406.0,1406.0,1406.0,,,1406.0,421.0,10111.0
2010-10-31,1373.5,1373.5,1373.5,,,1373.5,1595.0,8849.0
2010-09-30,1326.3,1326.3,1326.3,,,1326.3,150.0,9965.0
2010-08-31,1265.7,1265.7,1265.7,,,1265.7,0.0,8402.0
2010-07-31,1200.5,1200.5,1200.5,,,1200.5,0.0,8187.0
2010-06-30,1273.5,1273.5,1273.5,,,1273.5,1715.0,9362.0
2010-05-31,1242.0,1248.5,1242.0,,,1248.5,625.0,8475.0
2010-04-30,1214.5,1214.5,1214.5,,,1214.5,1503.0,8279.0
2010-03-31,1145.0,1149.0,1145.0,,,1149.0,4.0,6987.0
2010-02-28,1150.9,1150.9,1150.9,,,1150.9,158.0,5843.0
2010-01-31,1116.7,1116.7,1116.7,,,1116.7,220.0,6312.0
2009-12-31,1143.7,1143.7,1143.7,,,1143.7,0.0,5973.0
2009-11-30,1222.1,1222.1,1222.1,,,1222.1,925.0,5318.0
2009-10-31,1085.3,1085.3,1085.3,,,1085.3,100.0,3418.0
2009-09-30,1050.0,1053.9,1050.0,,,1053.9,3.0,1911.0
2009-08-31,999.2,999.2,999.2,,,999.2,0.0,1806.0
2009-07-31,984.5,1003.4,984.5,,,1003.4,100.0,606.0
2009-06-30,977.3,977.3,977.3,,,977.3,0.0,661.0
2009-05-31,1028.6,1028.6,1028.6,,,1028.6,50.0,1449.0
2009-04-30,935.3,935.3,935.3,,,935.3,0.0,1349.0
2009-03-31,963.4,963.4,963.4,,,963.4,0.0,1348.0
2009-02-28,997.6,997.6,997.6,,,997.6,0.0,1348.0
2009-01-31,980.8,980.8,980.8,,,980.8,51.0,1722.0
2008-12-31,927.4,927.4,927.4,,,927.4,0.0,3612.0
2008-11-30,878.3,878.3,878.3,,,878.3,0.0,3412.0
2008-10-31,793.1,793.1,793.1,,,793.1,95.0,3106.0
2008-09-30,995.2,995.2,995.2,,,995.2,0.0,4708.0
2008-08-31,948.8,948.8,948.8,,,948.8,200.0,5217.0
2008-07-31,1057.6,1057.6,1057.6,,,1057.6,200.0,4270.0
2008-06-30,1077.2,1077.2,1077.2,,,1077.2,0.0,3110.0
2008-05-31,1027.2,1027.2,1027.2,,,1027.2,1.0,3047.0
2008-04-30,988.7,988.7,988.7,,,988.7,0.0,2234.0
2008-03-31,1031.2,1031.2,1031.2,,,1031.2,0.0,1787.0
2008-02-29,1097.9,1097.9,1097.9,,,1097.9,0.0,1778.0
2008-01-31,1052.5,1052.5,1052.5,,,1052.5,0.0,1563.0
2007-12-31,986.4,986.4,986.4,,,986.4,0.0,1048.0
2007-11-30,928.9,928.9,928.9,,,928.9,1.0,391.0
2007-10-31,964.3,964.3,964.3,,,964.3,1.0,23.0
2007-09-30,916.1,916.1,916.1,,,916.1,0.0,0.0
2007-08-31,836.2,836.2,836.2,,,836.2,0.0,0.0
2007-07-31,849.4,849.4,849.4,,,849.4,0.0,0.0
2007-06-30,835.7,835.7,835.7,,,835.7,0.0,0.0
