Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1993-10-31,370.0,372.5,369.5,,,369.5,13.0,29.0
1993-09-30,352.6,356.3,352.5,,,355.1,1644.0,1115.0
1993-08-31,371.5,374.3,371.3,,,373.9,142.0,10740.0
1993-07-31,405.8,409.8,403.2,,,409.2,3681.0,12020.0
1993-06-30,382.0,382.4,380.8,,,381.1,290.0,5740.0
1993-05-31,385.0,388.0,380.5,,,382.1,318.0,4668.0
1993-04-30,357.0,360.3,356.7,,,360.1,62.0,2879.0
1993-03-31,342.7,343.0,342.0,,,342.2,24.0,1987.0
1993-02-28,332.9,333.1,332.9,,,333.1,120.0,2142.0
1993-01-31,334.8,334.8,334.8,,,334.8,0.0,2276.0
1992-12-31,338.7,338.7,338.7,,,338.7,0.0,1643.0
1992-11-30,342.1,342.1,342.1,,,342.1,0.0,1835.0
1992-10-31,347.8,347.8,347.8,,,347.8,2.0,1600.0
1992-09-30,357.0,357.0,356.6,,,356.6,20.0,1639.0
1992-08-31,354.2,354.2,354.2,,,354.2,0.0,1109.0
1992-07-31,371.2,371.2,371.2,,,371.2,0.0,985.0
1992-06-30,359.7,359.7,359.7,,,359.7,0.0,656.0
1992-05-31,354.6,354.6,354.6,,,354.6,0.0,727.0
1992-04-30,356.4,356.4,356.4,,,356.4,0.0,607.0
1992-03-31,366.7,366.7,366.7,,,366.7,0.0,392.0
1992-02-29,376.2,376.2,376.2,,,376.2,10.0,355.0
1992-01-31,380.7,380.7,380.7,,,380.7,0.0,181.0
1991-12-31,377.9,377.9,377.9,,,377.9,0.0,14.0
1991-11-30,398.0,398.0,398.0,,,398.0,0.0,0.0
