Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2007-06-30,642.0,643.5,641.0,,,641.7,0.0,151.0
2007-05-31,652.5,662.0,652.3,,,661.0,8065.0,3894.0
2007-04-30,684.2,684.9,678.8,,,683.5,46774.0,235127.0
2007-03-31,667.4,673.8,666.2,,,669.0,63499.0,201376.0
2007-02-28,673.6,694.3,666.7,,,678.8,8966.0,48527.0
2007-01-31,658.5,666.0,653.5,,,664.2,3693.0,29218.0
2006-12-31,646.9,651.0,646.9,,,650.4,245.0,29374.0
2006-11-30,661.5,668.0,661.5,,,665.5,1322.0,26716.0
2006-10-31,626.0,626.6,622.5,,,624.5,223.0,19085.0
2006-09-30,620.0,621.5,619.0,,,621.4,392.0,22831.0
2006-08-31,648.3,652.5,648.3,,,652.5,57.0,18856.0
2006-07-31,665.7,665.7,665.7,,,665.7,242.0,16602.0
2006-06-30,646.0,647.5,646.0,,,647.5,81.0,13038.0
2006-05-31,698.0,698.0,681.2,,,681.2,2.0,12044.0
2006-04-30,681.5,694.0,681.5,,,692.7,3.0,11225.0
2006-03-31,620.0,620.0,619.7,,,619.7,155.0,9388.0
2006-02-28,599.0,599.0,599.0,,,599.0,30.0,8824.0
2006-01-31,610.6,610.6,610.6,,,610.6,0.0,7990.0
2005-12-31,554.3,554.3,554.3,,,554.3,58.0,7760.0
2005-11-30,533.0,533.0,533.0,,,533.0,150.0,6866.0
2005-10-31,502.2,502.2,502.2,,,502.2,0.0,5431.0
2005-09-30,510.0,510.0,505.2,,,505.2,2.0,4203.0
2005-08-31,465.0,467.1,465.0,,,467.1,295.0,3957.0
2005-07-31,465.2,465.2,465.2,,,465.2,0.0,3219.0
2005-06-30,470.0,470.0,470.0,,,470.0,0.0,3019.0
2005-05-31,450.3,450.3,450.3,,,450.3,0.0,3033.0
2005-04-30,472.3,472.3,472.3,,,472.3,0.0,2856.0
2005-03-31,469.8,469.8,469.8,,,469.8,0.0,2790.0
2005-02-28,476.9,476.9,476.9,,,476.9,150.0,2790.0
2005-01-31,459.5,459.5,459.5,,,459.5,0.0,2040.0
2004-12-31,475.8,475.8,475.8,,,475.8,0.0,1997.0
2004-11-30,490.3,490.3,490.3,,,490.3,0.0,1922.0
2004-10-31,461.7,461.7,461.7,,,461.7,0.0,1812.0
2004-09-30,453.1,453.1,453.1,,,453.1,0.0,1812.0
2004-08-31,444.3,444.3,444.3,,,444.3,0.0,1799.0
2004-07-31,427.9,427.9,427.9,,,427.9,0.0,1856.0
2004-06-30,430.9,430.9,430.9,,,430.9,0.0,1594.0
2004-05-31,430.4,430.4,430.4,,,430.4,0.0,1442.0
2004-04-30,422.3,422.3,422.3,,,422.3,0.0,1140.0
2004-03-31,454.2,454.2,454.2,,,454.2,0.0,742.0
2004-02-29,422.4,422.4,422.4,,,422.4,0.0,429.0
2004-01-31,431.4,431.4,431.4,,,431.4,20.0,389.0
2003-12-31,447.7,447.7,447.7,,,447.7,0.0,330.0
2003-11-30,427.5,427.5,427.5,,,427.5,0.0,240.0
2003-10-31,407.4,407.4,407.4,,,407.4,0.0,240.0
2003-09-30,406.9,406.9,406.9,,,406.9,0.0,87.0
2003-08-31,408.8,408.8,408.8,,,408.8,0.0,87.0
2003-07-31,387.2,387.2,387.2,,,387.2,0.0,92.0
2003-06-30,364.8,364.8,364.8,,,364.8,0.0,91.0
2003-05-31,384.5,384.5,384.5,,,384.5,0.0,89.0
2003-04-30,365.5,365.5,365.5,,,365.5,0.0,48.0
2003-03-31,361.6,361.6,361.6,,,361.6,0.0,48.0
2003-02-28,377.7,377.7,377.7,,,377.7,0.0,48.0
2003-01-31,396.9,396.9,396.9,,,396.9,0.0,48.0
2002-12-31,372.9,372.9,372.9,,,372.9,0.0,48.0
2002-11-30,348.4,348.4,348.4,,,348.4,0.0,47.0
2002-10-31,347.2,347.2,347.2,,,347.2,0.0,47.0
2002-09-30,354.7,354.7,354.7,,,354.7,0.0,31.0
2002-08-31,348.2,348.2,348.2,,,348.2,0.0,10.0
2002-07-31,344.8,344.8,344.8,,,344.8,0.0,0.0
2002-06-30,361.3,361.3,361.3,,,361.3,0.0,0.0
