Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2005-06-30,437.5,437.5,436.0,,,436.4,40.0,10.0
2005-05-31,414.0,417.0,413.2,,,416.3,7494.0,5980.0
2005-04-30,434.2,438.0,433.2,,,436.1,44911.0,229664.0
2005-03-31,430.0,431.4,429.7,,,431.1,32253.0,204855.0
2005-02-28,440.0,441.5,439.0,,,440.1,4141.0,41328.0
2005-01-31,428.5,429.0,424.0,,,426.4,955.0,30961.0
2004-12-31,440.2,444.5,439.0,,,442.9,749.0,29237.0
2004-11-30,460.0,461.0,454.5,,,457.6,1144.0,25533.0
2004-10-31,431.8,434.6,431.0,,,434.6,399.0,14989.0
2004-09-30,423.2,425.4,422.1,,,425.4,112.0,12390.0
2004-08-31,415.8,418.0,415.8,,,417.2,909.0,12310.0
2004-07-31,398.5,398.7,398.5,,,398.7,17.0,14126.0
2004-06-30,403.0,403.0,400.7,,,400.7,58.0,13741.0
2004-05-31,402.6,402.6,401.8,,,402.3,8.0,13010.0
2004-04-30,395.0,395.0,394.9,,,394.9,21.0,13433.0
2004-03-31,431.0,435.0,431.0,,,434.5,11.0,12843.0
2004-02-29,400.2,403.4,400.2,,,403.4,301.0,11336.0
2004-01-31,410.0,411.0,410.0,,,410.3,68.0,11240.0
2003-12-31,424.8,424.8,424.8,,,424.8,0.0,9235.0
2003-11-30,402.0,406.8,402.0,,,406.8,10.0,9322.0
2003-10-31,392.1,392.1,392.1,,,392.1,1.0,7386.0
2003-09-30,392.4,392.4,392.4,,,392.4,0.0,7394.0
2003-08-31,385.9,385.9,385.9,,,385.9,650.0,5953.0
2003-07-31,365.9,365.9,364.4,,,364.4,3.0,4387.0
2003-06-30,352.7,352.7,352.7,,,352.7,0.0,3150.0
2003-05-31,371.8,371.8,371.8,,,371.8,10.0,2695.0
2003-04-30,348.5,348.5,348.5,,,348.5,0.0,1646.0
2003-03-31,345.2,345.2,345.2,,,345.2,5.0,1510.0
2003-02-28,360.0,360.0,360.0,,,360.0,0.0,1312.0
2003-01-31,379.6,379.6,379.6,,,379.6,0.0,1952.0
2002-12-31,357.6,357.6,357.6,,,357.6,0.0,1771.0
2002-11-30,330.3,330.3,330.3,,,330.3,0.0,1732.0
2002-10-31,329.8,329.8,329.8,,,329.8,0.0,1386.0
2002-09-30,337.1,337.1,337.1,,,337.1,0.0,1350.0
2002-08-31,327.7,327.7,327.7,,,327.7,0.0,1350.0
2002-07-31,321.7,321.7,321.7,,,321.7,0.0,1345.0
2002-06-30,336.9,336.9,336.9,,,336.9,0.0,1245.0
2002-05-31,354.5,354.5,354.5,,,354.5,6.0,1396.0
2002-04-30,337.5,337.5,336.7,,,336.7,1.0,1209.0
2002-03-31,332.1,332.1,332.1,,,332.1,0.0,334.0
2002-02-28,319.9,319.9,319.9,,,319.9,16.0,317.0
2002-01-31,307.5,307.5,307.5,,,307.5,0.0,280.0
2001-12-31,305.7,305.7,305.7,,,305.7,0.0,280.0
2001-11-30,298.2,298.2,298.2,,,298.2,0.0,280.0
2001-10-31,299.3,299.3,299.3,,,299.3,0.0,238.0
2001-09-30,316.4,316.4,316.4,,,316.4,0.0,308.0
2001-08-31,305.5,305.5,305.5,,,305.5,100.0,242.0
2001-07-31,300.4,300.4,300.4,,,300.4,0.0,192.0
2001-06-30,307.1,307.1,307.1,,,307.1,0.0,192.0
2001-05-31,303.6,303.6,303.6,,,303.6,0.0,100.0
2001-04-30,301.6,301.6,301.6,,,301.6,0.0,137.0
2001-03-31,295.6,295.6,295.6,,,295.6,0.0,137.0
2001-02-28,308.9,308.9,308.9,,,308.9,0.0,137.0
2001-01-31,312.8,312.8,312.8,,,312.8,0.0,50.0
2000-12-31,323.6,323.6,323.6,,,323.6,0.0,50.0
2000-11-30,332.2,332.2,332.2,,,332.2,0.0,0.0
2000-10-31,327.7,327.7,327.7,,,327.7,0.0,0.0
2000-09-30,342.2,342.2,342.2,,,342.2,0.0,0.0
2000-08-31,348.5,348.5,348.5,,,348.5,0.0,0.0
2000-07-31,352.6,352.6,352.6,,,352.6,0.0,0.0
2000-06-30,368.6,368.6,368.6,,,368.6,0.0,0.0
