Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2002-08-31,311.9,312.5,309.4,,,309.4,31.0,149.0
2002-07-31,304.0,305.3,301.8,,,303.2,3224.0,5586.0
2002-06-30,321.0,321.3,310.5,,,313.9,42796.0,97229.0
2002-05-31,328.5,328.9,325.4,,,327.5,32581.0,109197.0
2002-04-30,310.4,310.9,308.4,,,310.2,1789.0,8593.0
2002-03-31,305.2,305.5,302.7,,,304.6,869.0,5258.0
2002-02-28,298.0,298.5,298.0,,,298.5,8.0,4069.0
2002-01-31,284.2,284.2,284.2,,,284.2,58.0,2931.0
2001-12-31,280.7,280.7,280.7,,,280.7,35.0,3275.0
2001-11-30,276.5,276.5,276.4,,,276.4,165.0,3305.0
2001-10-31,282.4,282.4,282.4,,,282.4,112.0,3118.0
2001-09-30,295.8,295.8,295.8,,,295.8,444.0,2471.0
2001-08-31,280.1,280.1,280.1,,,280.1,0.0,2102.0
2001-07-31,273.0,273.0,273.0,,,273.0,0.0,1043.0
2001-06-30,277.9,277.9,277.9,,,277.9,100.0,379.0
2001-05-31,272.9,272.9,272.9,,,272.9,0.0,268.0
2001-04-30,272.7,272.7,272.7,,,272.7,0.0,249.0
2001-03-31,268.6,268.6,268.6,,,268.6,0.0,226.0
2001-02-28,279.9,279.9,279.9,,,279.9,0.0,6.0
2001-01-31,281.8,281.8,281.8,,,281.8,0.0,6.0
2000-12-31,291.6,291.6,291.6,,,291.6,0.0,6.0
2000-11-30,293.7,293.7,293.7,,,293.7,0.0,0.0
2000-10-31,289.4,289.4,289.4,,,289.4,0.0,0.0
2000-09-30,301.4,301.4,301.4,,,301.4,0.0,0.0
