Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1985-12-31,325.5,327.9,325.5,,,326.7,391.0,125.0
1985-11-30,326.7,327.0,322.5,,,322.9,3345.0,7592.0
1985-10-31,328.2,328.4,325.0,,,326.7,22433.0,41033.0
1985-09-30,330.0,330.4,325.6,,,327.1,26964.0,45208.0
1985-08-31,341.9,342.3,338.5,,,339.8,19141.0,51895.0
1985-07-31,336.8,337.5,332.8,,,335.2,34441.0,35030.0
1985-06-30,326.3,328.5,325.0,,,325.3,650.0,17798.0
1985-05-31,323.0,330.0,323.0,,,327.4,687.0,19473.0
1985-04-30,338.5,339.0,328.0,,,329.9,878.0,15679.0
1985-03-31,349.5,351.2,347.0,,,349.2,424.0,13137.0
1985-02-28,309.0,309.5,307.5,,,307.5,287.0,11003.0
1985-01-31,327.1,328.7,325.2,,,325.2,681.0,9998.0
1984-12-31,333.2,334.2,333.0,,,333.9,530.0,9050.0
1984-11-30,359.5,361.0,358.0,,,360.7,2145.0,9375.0
1984-10-31,372.0,372.2,370.0,,,372.2,98.0,7584.0
1984-09-30,391.0,393.1,391.0,,,393.1,53.0,5495.0
1984-08-31,402.9,403.8,402.4,,,403.8,6.0,2680.0
1984-07-31,399.8,399.8,395.0,,,395.0,12.0,1706.0
1984-06-30,447.1,447.1,445.8,,,445.8,207.0,1520.0
1984-05-31,466.5,470.0,466.5,,,468.4,142.0,1525.0
1984-04-30,453.0,453.5,452.5,,,452.5,3.0,220.0
1984-03-31,467.9,467.9,467.9,,,467.9,0.0,115.0
1984-02-29,465.5,476.3,465.5,,,476.3,0.0,59.0
1984-01-31,450.2,450.2,450.2,,,450.2,0.0,0.0
