Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2001-08-31,274.2,274.2,273.7,,,273.7,2.0,4.0
2001-07-31,264.4,266.5,264.4,,,266.2,1912.0,1550.0
2001-06-30,271.2,272.7,270.7,,,271.3,17404.0,73887.0
2001-05-31,267.3,269.6,266.7,,,266.9,23493.0,69932.0
2001-04-30,265.3,265.5,264.7,,,265.4,2419.0,11025.0
2001-03-31,261.6,261.7,260.0,,,260.7,390.0,7136.0
2001-02-28,270.3,271.8,269.3,,,271.4,782.0,3937.0
2001-01-31,270.8,271.9,270.5,,,271.9,307.0,3819.0
2000-12-31,280.7,280.7,280.7,,,280.7,36.0,4089.0
2000-11-30,280.0,280.8,280.0,,,280.8,529.0,3036.0
2000-10-31,276.3,276.3,276.3,,,276.3,129.0,2470.0
2000-09-30,287.2,287.2,287.2,,,287.2,0.0,2349.0
2000-08-31,293.0,293.0,292.2,,,292.2,1.0,2845.0
2000-07-31,293.6,293.6,293.6,,,293.6,10.0,1488.0
2000-06-30,308.0,308.0,308.0,,,308.0,0.0,691.0
2000-05-31,291.9,291.9,291.9,,,291.9,0.0,691.0
2000-04-30,293.1,293.1,293.1,,,293.1,0.0,691.0
2000-03-31,299.2,299.2,299.2,,,299.2,0.0,703.0
2000-02-29,314.3,314.3,314.3,,,314.3,0.0,750.0
2000-01-31,306.0,306.0,306.0,,,306.0,0.0,200.0
1999-12-31,308.6,308.6,308.6,,,308.6,0.0,200.0
1999-11-30,312.7,312.7,312.7,,,312.7,0.0,0.0
1999-10-31,316.7,316.7,316.7,,,316.7,0.0,1.0
1999-09-30,310.4,310.4,310.4,,,310.4,0.0,0.0
