Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2006-10-31,598.2,598.2,598.2,,,598.2,302.0,303.0
2006-09-30,600.5,602.0,595.0,,,598.6,662.0,4905.0
2006-08-31,625.5,629.0,624.0,,,628.2,4096.0,22168.0
2006-07-31,641.0,642.5,634.8,,,640.4,1592.0,23829.0
2006-06-30,609.5,623.5,608.0,,,622.6,2249.0,13001.0
2006-05-31,673.0,673.0,654.0,,,655.6,353.0,10172.0
2006-04-30,655.5,668.5,655.0,,,667.3,117.0,12617.0
2006-03-31,598.0,601.0,596.5,,,597.7,1151.0,10774.0
2006-02-28,579.0,579.2,579.0,,,579.2,127.0,9810.0
2006-01-31,590.7,590.7,590.7,,,590.7,54.0,7091.0
2005-12-31,536.0,536.6,536.0,,,536.6,5.0,5753.0
2005-11-30,515.0,517.5,515.0,,,515.9,593.0,5686.0
2005-10-31,486.3,486.3,486.3,,,486.3,87.0,4763.0
2005-09-30,490.7,490.7,490.7,,,490.7,100.0,2801.0
2005-08-31,455.5,455.5,454.1,,,454.1,1.0,1729.0
2005-07-31,451.9,451.9,451.9,,,451.9,5.0,1373.0
2005-06-30,457.9,457.9,457.9,,,457.9,0.0,1125.0
2005-05-31,438.5,438.5,438.5,,,438.5,0.0,1104.0
2005-04-30,459.5,459.5,459.5,,,459.5,0.0,266.0
2005-03-31,456.0,456.0,456.0,,,456.0,0.0,161.0
2005-02-28,463.7,463.7,463.7,,,463.7,0.0,106.0
2005-01-31,447.8,447.8,447.8,,,447.8,0.0,6.0
2004-12-31,464.3,464.3,464.3,,,464.3,0.0,6.0
2004-11-30,478.7,478.7,478.7,,,478.7,0.0,0.0
