Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1995-02-28,380.0,380.0,376.8,,,376.8,174.0,31.0
1995-01-31,376.4,376.5,374.5,,,375.4,3861.0,7174.0
1994-12-31,384.0,384.6,383.7,,,384.4,6371.0,81405.0
1994-11-30,386.8,387.0,383.7,,,384.5,42090.0,80569.0
1994-10-31,392.1,392.3,387.0,,,388.4,2523.0,21049.0
1994-09-30,401.6,402.0,399.5,,,400.9,387.0,19668.0
1994-08-31,393.8,394.2,393.6,,,394.0,37.0,13310.0
1994-07-31,394.3,394.3,392.1,,,392.5,108.0,10696.0
1994-06-30,397.2,397.2,397.2,,,397.2,1066.0,7448.0
1994-05-31,399.8,400.4,399.8,,,399.9,325.0,5698.0
1994-04-30,389.7,389.7,389.7,,,389.7,71.0,3785.0
1994-03-31,405.5,405.5,405.5,,,405.5,0.0,3824.0
1994-02-28,394.3,395.0,394.3,,,394.4,9.0,2705.0
1994-01-31,391.3,393.9,391.3,,,393.9,361.0,2119.0
1993-12-31,404.0,404.0,404.0,,,404.0,0.0,1198.0
1993-11-30,383.6,383.6,383.6,,,383.6,40.0,1354.0
1993-10-31,382.3,382.3,382.3,,,382.3,0.0,2110.0
1993-09-30,369.5,369.5,369.5,,,369.5,0.0,2292.0
1993-08-31,388.2,388.2,388.2,,,388.2,0.0,2915.0
1993-07-31,426.4,426.4,426.4,,,426.4,0.0,1780.0
1993-06-30,395.8,395.8,395.8,,,395.8,790.0,2453.0
1993-05-31,397.0,397.0,397.0,,,397.0,0.0,1031.0
1993-04-30,373.9,373.9,373.9,,,373.9,0.0,202.0
1993-03-31,356.0,356.0,356.0,,,356.0,0.0,0.0
