Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1999-06-30,261.0,261.9,261.0,,,261.5,61.0,89.0
1999-05-31,270.0,270.6,268.8,,,270.4,3196.0,3572.0
1999-04-30,287.7,289.0,286.8,,,287.8,49350.0,120718.0
1999-03-31,280.8,282.8,280.6,,,281.9,24221.0,116660.0
1999-02-28,290.3,290.7,288.5,,,290.1,2502.0,24832.0
1999-01-31,289.3,290.9,288.8,,,290.0,746.0,24581.0
1998-12-31,291.8,293.3,291.8,,,292.9,606.0,15645.0
1998-11-30,302.5,302.5,298.0,,,298.9,493.0,15421.0
1998-10-31,299.5,299.5,298.9,,,298.9,125.0,14121.0
1998-09-30,302.2,304.0,302.1,,,304.0,497.0,14640.0
1998-08-31,284.3,285.5,283.3,,,284.2,54.0,14929.0
1998-07-31,299.7,299.7,296.2,,,296.2,9.0,12529.0
1998-06-30,307.4,307.6,307.4,,,307.6,530.0,11328.0
1998-05-31,305.0,306.0,304.7,,,304.7,2.0,11824.0
1998-04-30,323.9,323.9,319.9,,,319.9,245.0,11779.0
1998-03-31,315.4,315.4,314.9,,,314.9,880.0,11609.0
1998-02-28,313.0,313.1,313.0,,,313.1,7.0,11395.0
1998-01-31,317.1,317.1,317.1,,,317.1,124.0,10272.0
1997-12-31,305.7,305.7,305.7,,,305.7,25.0,10129.0
1997-11-30,316.0,316.0,315.3,,,315.3,62.0,9308.0
1997-10-31,329.6,329.6,329.6,,,329.6,1.0,8869.0
1997-09-30,354.6,354.6,354.6,,,354.6,200.0,8344.0
1997-08-31,347.0,347.0,347.0,,,347.0,0.0,8291.0
1997-07-31,348.8,348.8,348.8,,,348.8,0.0,6359.0
1997-06-30,362.8,362.8,362.8,,,362.8,0.0,5327.0
1997-05-31,377.3,377.3,377.3,,,377.3,0.0,5315.0
1997-04-30,373.6,373.6,373.6,,,373.6,443.0,4212.0
1997-03-31,388.1,388.1,388.1,,,388.1,0.0,4068.0
1997-02-28,398.4,398.4,398.4,,,398.4,0.0,4034.0
1997-01-31,378.4,378.4,378.4,,,378.4,0.0,4826.0
1996-12-31,404.2,404.2,404.2,,,404.2,0.0,5437.0
1996-11-30,408.6,408.6,408.6,,,408.6,0.0,5614.0
1996-10-31,415.0,415.3,415.0,,,415.3,7.0,5614.0
1996-09-30,419.2,419.2,419.2,,,419.2,0.0,5663.0
1996-08-31,433.1,433.1,433.1,,,433.1,325.0,5582.0
1996-07-31,435.1,435.1,435.1,,,435.1,55.0,4248.0
1996-06-30,426.3,426.3,426.3,,,426.3,125.0,4088.0
1996-05-31,443.6,443.6,443.6,,,443.6,0.0,3887.0
1996-04-30,438.8,438.8,438.8,,,438.8,0.0,3701.0
1996-03-31,444.2,444.2,444.2,,,444.2,0.0,3789.0
1996-02-29,444.2,444.2,444.2,,,444.2,10.0,3681.0
1996-01-31,439.1,439.1,439.1,,,439.1,0.0,3671.0
1995-12-31,431.4,431.4,431.4,,,431.4,45.0,3661.0
1995-11-30,437.0,437.0,437.0,,,437.0,0.0,3714.0
1995-10-31,442.3,442.3,442.3,,,442.3,0.0,3829.0
1995-09-30,448.6,448.6,448.3,,,448.3,2.0,3831.0
1995-08-31,453.9,453.9,453.9,,,453.9,0.0,3831.0
1995-07-31,457.7,457.7,457.7,,,457.7,255.0,4011.0
1995-06-30,460.9,460.9,460.9,,,460.9,0.0,3882.0
1995-05-31,464.5,464.5,464.5,,,464.5,150.0,3876.0
1995-04-30,479.4,479.4,479.4,,,479.4,0.0,4144.0
1995-03-31,490.1,490.1,490.1,,,490.1,53.0,4164.0
1995-02-28,479.5,479.5,479.5,,,479.5,0.0,3702.0
1995-01-31,490.1,490.1,490.1,,,490.1,0.0,4043.0
1994-12-31,508.9,508.9,508.9,,,508.9,0.0,2638.0
1994-11-30,511.0,511.0,511.0,,,511.0,0.0,2109.0
1994-10-31,508.9,508.9,508.9,,,508.9,0.0,1509.0
1994-09-30,516.7,516.7,516.7,,,516.7,0.0,711.0
1994-08-31,506.6,506.6,506.6,,,506.6,0.0,0.0
1994-07-31,507.2,507.2,507.2,,,507.2,0.0,0.0
1994-06-30,516.9,516.9,516.9,,,516.9,0.0,0.0
