Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1988-04-30,449.6,453.2,449.5,,,452.3,770.0,649.0
1988-03-31,458.5,460.0,454.0,,,454.4,5257.0,9804.0
1988-02-29,427.0,432.3,425.1,,,431.9,42945.0,80198.0
1988-01-31,465.0,466.0,454.0,,,458.5,53296.0,67437.0
1987-12-31,496.0,497.5,491.7,,,494.9,736.0,38046.0
1987-11-30,509.5,509.5,502.5,,,503.2,3249.0,32075.0
1987-10-31,479.8,483.8,479.8,,,483.1,348.0,17087.0
1987-09-30,478.8,478.9,471.2,,,471.9,1039.0,15369.0
1987-08-31,472.8,476.0,470.5,,,470.5,146.0,13367.0
1987-07-31,486.5,486.6,486.0,,,486.6,249.0,11117.0
1987-06-30,474.0,474.0,474.0,,,474.0,6.0,9905.0
1987-05-31,481.7,483.0,479.5,,,479.7,5.0,9144.0
1987-04-30,481.0,483.8,481.0,,,483.8,5.0,8026.0
1987-03-31,451.5,451.5,445.3,,,445.3,608.0,7655.0
1987-02-28,430.9,431.0,430.0,,,430.7,3.0,6648.0
1987-01-31,424.5,431.6,422.0,,,431.6,3.0,4476.0
1986-12-31,425.5,432.2,425.5,,,432.2,15.0,4555.0
1986-11-30,418.4,418.4,418.4,,,418.4,420.0,4890.0
1986-10-31,431.5,434.1,431.5,,,434.1,5.0,5038.0
1986-09-30,459.0,461.7,459.0,,,461.7,105.0,4742.0
1986-08-31,420.6,420.6,420.5,,,420.5,155.0,3795.0
1986-07-31,398.5,398.5,398.5,,,398.5,0.0,3059.0
1986-06-30,386.0,386.0,384.0,,,384.0,17.0,2366.0
1986-05-31,387.1,387.1,387.1,,,387.1,0.0,0.0
