Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2000-10-31,265.5,265.5,264.4,,,264.4,9.0,6.0
2000-09-30,273.6,273.7,272.0,,,273.6,631.0,658.0
2000-08-31,276.3,280.0,276.3,,,279.6,1594.0,7927.0
2000-07-31,280.2,281.0,279.5,,,280.2,2489.0,7833.0
2000-06-30,294.0,295.0,292.8,,,294.5,1560.0,5053.0
2000-05-31,278.6,278.6,277.4,,,277.8,121.0,4192.0
2000-04-30,280.0,280.1,279.5,,,280.1,555.0,4059.0
2000-03-31,284.7,286.6,284.3,,,286.6,178.0,3929.0
2000-02-29,301.8,301.8,301.8,,,301.8,147.0,3825.0
2000-01-31,293.7,293.7,293.7,,,293.7,3.0,3597.0
1999-12-31,298.0,298.0,298.0,,,298.0,0.0,3154.0
1999-11-30,301.9,301.9,301.9,,,301.9,0.0,2778.0
1999-10-31,308.4,308.4,308.4,,,308.4,343.0,2477.0
1999-09-30,303.7,303.7,303.7,,,303.7,0.0,1250.0
1999-08-31,263.9,263.9,263.9,,,263.9,0.0,31.0
1999-07-31,267.2,267.2,267.2,,,267.2,0.0,31.0
1999-06-30,275.9,275.9,275.9,,,275.9,0.0,1.0
1999-05-31,285.4,285.4,285.4,,,285.4,0.0,1.0
1999-04-30,302.8,302.8,302.8,,,302.8,0.0,1.0
1999-03-31,296.5,296.5,296.5,,,296.5,0.0,1.0
1999-02-28,304.6,304.6,304.6,,,304.6,0.0,1.0
1999-01-31,303.0,303.0,303.0,,,303.0,0.0,0.0
1998-12-31,305.6,305.6,305.6,,,305.6,0.0,0.0
1998-11-30,311.8,311.8,311.8,,,311.8,0.0,0.0
