Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2009-02-28,963.3,977.5,953.1,,,965.7,215.0,276.0
2009-01-31,909.8,930.3,902.0,,,927.3,10460.0,4840.0
2008-12-31,874.7,886.0,857.3,,,884.3,54996.0,193135.0
2008-11-30,812.3,822.0,810.6,,,819.0,40997.0,162971.0
2008-10-31,740.3,744.0,719.3,,,719.6,3390.0,28326.0
2008-09-30,917.6,917.6,867.0,,,886.0,2878.0,17863.0
2008-08-31,842.8,848.0,839.3,,,839.6,1310.0,24129.0
2008-07-31,924.4,938.2,924.4,,,927.7,440.0,30316.0
2008-06-30,945.5,950.0,935.0,,,942.7,113.0,16472.0
2008-05-31,896.3,904.5,896.3,,,904.5,144.0,17294.0
2008-04-30,893.6,896.0,881.6,,,881.6,242.0,23804.0
2008-03-31,951.0,951.0,935.4,,,935.4,1.0,22122.0
2008-02-29,994.1,994.1,994.1,,,994.1,732.0,17715.0
2008-01-31,946.1,950.5,940.6,,,948.1,77.0,18665.0
2007-12-31,870.9,870.9,870.9,,,870.9,0.0,21835.0
2007-11-30,832.5,832.5,820.1,,,820.1,1202.0,21538.0
2007-10-31,837.1,837.1,837.1,,,837.1,100.0,17970.0
2007-09-30,790.3,790.3,790.3,,,790.3,665.0,14602.0
2007-08-31,720.3,720.3,720.3,,,720.3,475.0,11414.0
2007-07-31,720.5,720.5,720.5,,,720.5,260.0,10175.0
2007-06-30,705.6,705.6,705.6,,,705.6,119.0,12303.0
2007-05-31,722.3,722.3,722.3,,,722.3,900.0,5662.0
2007-04-30,743.1,743.1,743.1,,,743.1,411.0,511.0
2007-03-31,727.4,727.4,727.4,,,727.4,0.0,0.0
