Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1985-10-31,327.1,327.2,326.5,,,327.0,9.0,12.0
1985-09-30,326.5,326.5,321.8,,,322.8,1361.0,4259.0
1985-08-31,337.7,337.9,334.0,,,335.4,1066.0,16748.0
1985-07-31,332.8,333.7,328.7,,,331.0,6378.0,19847.0
1985-06-30,322.8,323.9,321.2,,,321.3,118.0,14259.0
1985-05-31,320.0,326.5,320.0,,,323.3,596.0,13968.0
1985-04-30,333.5,333.5,324.9,,,325.1,1635.0,11463.0
1985-03-31,344.5,346.8,343.0,,,343.8,249.0,9219.0
1985-02-28,303.8,303.8,302.3,,,302.3,571.0,7528.0
1985-01-31,323.2,323.2,320.4,,,320.4,302.0,6504.0
1984-12-31,328.0,328.5,328.0,,,328.5,1224.0,6474.0
1984-11-30,354.7,354.7,354.7,,,354.7,1260.0,6220.0
1984-10-31,365.5,365.5,365.5,,,365.5,7.0,3953.0
1984-09-30,385.5,385.5,385.5,,,385.5,50.0,3663.0
1984-08-31,395.0,395.6,395.0,,,395.6,10.0,1832.0
1984-07-31,387.0,387.0,387.0,,,387.0,0.0,1046.0
1984-06-30,436.0,436.0,436.0,,,436.0,200.0,672.0
1984-05-31,455.5,457.8,455.5,,,457.8,1.0,703.0
1984-04-30,443.4,443.4,443.4,,,443.4,0.0,464.0
1984-03-31,458.5,458.7,458.5,,,458.7,28.0,348.0
1984-02-29,467.6,467.6,467.6,,,467.6,1.0,406.0
1984-01-31,442.1,442.1,442.1,,,442.1,600.0,247.0
1983-12-31,459.8,459.8,459.8,,,459.8,0.0,111.0
1983-11-30,493.0,493.0,485.2,,,485.2,5.0,35.0
