Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2007-12-31,824.8,832.5,824.8,,,828.6,0.0,0.0
2007-11-30,795.0,798.6,778.4,,,782.2,7212.0,12302.0
2007-10-31,784.8,800.8,780.0,,,795.3,113908.0,308418.0
2007-09-30,740.8,752.8,740.0,,,750.0,101863.0,294821.0
2007-08-31,673.3,683.9,673.0,,,681.9,69732.0,186423.0
2007-07-31,677.3,680.9,675.0,,,679.3,52274.0,196533.0
2007-06-30,662.1,667.8,662.1,,,663.2,2110.0,66026.0
2007-05-31,672.5,680.0,672.5,,,679.3,2204.0,60636.0
2007-04-30,703.3,703.3,698.5,,,702.4,492.0,58643.0
2007-03-31,687.0,689.8,687.0,,,687.5,803.0,58190.0
2007-02-28,694.6,701.0,689.0,,,697.0,857.0,54736.0
2007-01-31,675.7,686.0,672.5,,,682.9,136.0,48853.0
2006-12-31,665.4,669.0,665.4,,,668.5,42.0,40339.0
2006-11-30,682.0,685.0,680.5,,,683.5,533.0,41340.0
2006-10-31,638.5,643.0,638.5,,,641.3,854.0,29136.0
2006-09-30,635.0,639.0,635.0,,,637.9,835.0,33215.0
2006-08-31,668.0,670.2,668.0,,,670.2,194.0,21429.0
2006-07-31,684.2,684.2,684.2,,,684.2,2.0,20056.0
2006-06-30,665.0,666.1,665.0,,,666.1,4.0,16462.0
2006-05-31,710.0,710.0,700.0,,,700.4,123.0,14147.0
2006-04-30,702.5,715.0,702.5,,,711.8,31.0,12775.0
2006-03-31,639.0,639.5,634.0,,,635.9,13.0,10284.0
2006-02-28,608.0,613.8,608.0,,,613.8,151.0,9994.0
2006-01-31,623.0,627.0,622.8,,,625.6,66.0,8769.0
2005-12-31,565.0,567.4,565.0,,,567.4,7.0,8337.0
2005-11-30,546.0,546.0,545.0,,,545.8,47.0,6702.0
2005-10-31,514.1,514.1,514.1,,,514.1,0.0,4387.0
2005-09-30,519.0,519.0,516.0,,,516.0,5.0,2103.0
2005-08-31,476.9,476.9,476.9,,,476.9,0.0,2054.0
2005-07-31,475.0,475.0,475.0,,,475.0,0.0,2053.0
2005-06-30,479.1,479.1,479.1,,,479.1,0.0,2003.0
2005-05-31,459.1,459.1,459.1,,,459.1,0.0,2083.0
2005-04-30,482.2,482.2,482.2,,,482.2,0.0,2094.0
2005-03-31,480.3,480.3,480.3,,,480.3,614.0,2118.0
2005-02-28,486.9,486.9,486.9,,,486.9,297.0,2111.0
2005-01-31,469.0,469.0,468.5,,,468.5,1.0,1981.0
2004-12-31,484.9,484.9,484.9,,,484.9,0.0,1936.0
2004-11-30,502.0,502.0,499.2,,,499.2,22.0,1944.0
2004-10-31,468.0,469.8,468.0,,,469.8,118.0,1796.0
2004-09-30,461.2,461.2,461.2,,,461.2,0.0,1746.0
2004-08-31,452.4,452.4,452.4,,,452.4,0.0,1743.0
2004-07-31,436.4,436.4,436.4,,,436.4,0.0,1743.0
2004-06-30,439.6,439.6,439.6,,,439.6,0.0,1743.0
2004-05-31,439.3,439.3,439.3,,,439.3,0.0,1246.0
2004-04-30,430.6,430.6,430.6,,,430.6,0.0,1256.0
2004-03-31,460.2,460.2,460.2,,,460.2,0.0,1256.0
2004-02-29,427.5,428.3,427.5,,,428.3,2.0,1030.0
2004-01-31,437.9,437.9,437.9,,,437.9,20.0,977.0
2003-12-31,454.7,454.7,454.7,,,454.7,0.0,911.0
2003-11-30,433.2,433.2,433.2,,,433.2,0.0,782.0
2003-10-31,411.6,411.6,411.6,,,411.6,5.0,492.0
2003-09-30,411.7,411.7,411.7,,,411.7,0.0,294.0
2003-08-31,416.1,416.1,416.1,,,416.1,0.0,226.0
2003-07-31,394.2,394.2,394.2,,,394.2,0.0,224.0
2003-06-30,368.7,368.7,368.7,,,368.7,0.0,236.0
2003-05-31,389.1,389.1,389.1,,,389.1,3.0,106.0
2003-04-30,370.4,370.4,370.4,,,370.4,0.0,66.0
2003-03-31,366.2,366.2,366.2,,,366.2,0.0,27.0
2003-02-28,380.5,383.0,380.5,,,383.0,2.0,3.0
2003-01-31,401.9,401.9,401.9,,,401.9,0.0,4.0
