Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1988-12-31,415.5,416.0,413.0,,,413.9,285.0,208.0
1988-11-30,421.2,425.5,420.7,,,424.8,11384.0,13830.0
1988-10-31,415.1,415.6,413.1,,,415.1,20417.0,78890.0
1988-09-30,402.5,403.2,396.8,,,399.2,35921.0,86166.0
1988-08-31,436.2,440.6,435.3,,,439.9,25862.0,68152.0
1988-07-31,444.5,449.3,444.0,,,447.3,24239.0,58183.0
1988-06-30,449.5,450.3,445.8,,,448.1,1825.0,26133.0
1988-05-31,469.0,471.0,469.0,,,469.9,924.0,23958.0
1988-04-30,466.3,467.3,464.7,,,466.5,1093.0,18205.0
1988-03-31,475.9,478.0,472.0,,,472.0,758.0,15917.0
1988-02-29,446.0,449.0,441.3,,,448.8,1643.0,13507.0
1988-01-31,489.0,489.0,473.5,,,478.5,889.0,11158.0
1987-12-31,518.0,520.0,517.0,,,519.6,291.0,11199.0
1987-11-30,533.0,536.0,528.0,,,529.1,1805.0,9753.0
1987-10-31,505.9,509.0,505.5,,,508.8,244.0,7836.0
1987-09-30,506.2,506.9,499.9,,,499.9,105.0,6762.0
1987-08-31,497.5,497.7,495.8,,,495.8,148.0,5069.0
1987-07-31,510.0,511.5,510.0,,,511.5,59.0,5454.0
1987-06-30,498.0,498.0,498.0,,,498.0,4.0,4478.0
1987-05-31,510.0,510.0,506.8,,,506.8,5.0,4427.0
1987-04-30,506.5,509.1,506.0,,,509.1,526.0,3998.0
1987-03-31,465.5,465.5,464.3,,,464.3,2.0,1536.0
1987-02-28,447.7,447.7,447.7,,,447.7,2.0,1256.0
