Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1991-10-31,359.0,359.4,358.2,,,359.4,126.0,126.0
1991-09-30,352.5,356.1,352.5,,,354.0,826.0,1374.0
1991-08-31,348.0,349.8,346.5,,,349.6,1096.0,8379.0
1991-07-31,367.2,367.9,366.0,,,367.2,1401.0,9024.0
1991-06-30,374.0,376.1,373.0,,,373.5,387.0,4175.0
1991-05-31,368.2,368.4,366.7,,,367.9,95.0,4604.0
1991-04-30,362.5,365.4,362.5,,,363.6,364.0,3756.0
1991-03-31,365.0,365.8,365.0,,,365.8,111.0,3682.0
1991-02-28,376.0,379.2,374.9,,,379.2,113.0,2344.0
1991-01-31,381.0,381.0,378.7,,,378.7,221.0,1769.0
1990-12-31,410.6,410.6,410.6,,,410.6,107.0,1605.0
1990-11-30,398.4,398.4,398.4,,,398.4,158.0,1604.0
1990-10-31,396.5,400.4,396.5,,,400.4,1.0,1713.0
1990-09-30,433.5,433.5,430.3,,,430.3,79.0,1824.0
1990-08-31,410.6,410.6,410.6,,,410.6,0.0,1492.0
1990-07-31,400.6,400.6,400.6,,,400.6,37.0,1464.0
1990-06-30,385.3,391.2,385.3,,,391.2,2.0,1386.0
1990-05-31,402.5,402.5,402.5,,,402.5,0.0,1434.0
1990-04-30,412.1,412.1,412.1,,,412.1,0.0,1656.0
1990-03-31,413.7,413.7,413.7,,,413.7,0.0,1822.0
1990-02-28,458.2,458.2,458.2,,,458.2,1.0,1836.0
1990-01-31,468.5,468.5,467.4,,,467.4,281.0,1517.0
1989-12-31,455.0,455.0,455.0,,,455.0,335.0,1056.0
1989-11-30,468.7,468.7,468.7,,,468.7,0.0,0.0
