Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2006-09-30,597.3,597.3,597.3,,,597.3,0.0,0.0
2006-08-31,625.9,625.9,625.9,,,625.9,0.0,37.0
2006-07-31,637.1,637.1,637.1,,,637.1,0.0,17.0
2006-06-30,619.3,619.3,619.3,,,619.3,0.0,0.0
