Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2002-10-31,317.7,317.7,316.0,,,317.7,0.0,16.0
2002-09-30,323.2,324.2,322.5,,,323.9,858.0,1150.0
2002-08-31,313.8,314.5,312.2,,,312.8,124.0,11856.0
2002-07-31,305.8,306.3,302.7,,,304.2,941.0,12115.0
2002-06-30,322.2,322.2,311.0,,,315.0,1406.0,5830.0
2002-05-31,330.0,330.5,327.2,,,328.6,212.0,5389.0
2002-04-30,309.5,311.2,309.5,,,311.2,179.0,4368.0
2002-03-31,305.5,305.5,305.5,,,305.5,22.0,3798.0
2002-02-28,299.1,299.1,299.1,,,299.1,0.0,3315.0
2002-01-31,284.9,284.9,284.9,,,284.9,343.0,2951.0
2001-12-31,281.2,281.2,281.2,,,281.2,0.0,2821.0
2001-11-30,277.0,277.0,277.0,,,277.0,3.0,2252.0
2001-10-31,282.7,282.7,282.7,,,282.7,235.0,2174.0
2001-09-30,296.2,296.2,296.2,,,296.2,0.0,560.0
2001-08-31,281.1,281.1,281.1,,,281.1,0.0,42.0
2001-07-31,274.2,274.2,274.2,,,274.2,0.0,42.0
2001-06-30,279.2,279.2,279.2,,,279.2,0.0,42.0
2001-05-31,274.2,274.2,274.2,,,274.2,0.0,38.0
2001-04-30,274.1,274.1,274.1,,,274.1,0.0,10.0
2001-03-31,270.0,270.0,270.0,,,270.0,0.0,0.0
2001-02-28,281.5,281.5,281.5,,,281.5,0.0,0.0
2001-01-31,283.6,283.6,283.6,,,283.6,0.0,0.0
2000-12-31,293.5,293.5,293.5,,,293.5,0.0,0.0
2000-11-30,295.9,295.9,295.9,,,295.9,0.0,0.0
