Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2009-10-31,1042.1,1042.1,1028.0,,,1029.9,38.0,0.0
2009-09-30,992.5,1009.0,992.5,,,1008.0,1393.0,2625.0
2009-08-31,956.1,960.2,943.1,,,952.2,1894.0,20825.0
2009-07-31,936.7,958.5,932.6,,,954.5,11397.0,24125.0
2009-06-30,942.7,946.7,924.6,,,928.8,1007.0,12830.0
2009-05-31,963.9,983.0,963.0,,,981.7,547.0,11353.0
2009-04-30,902.8,902.8,885.0,,,894.2,293.0,7476.0
2009-03-31,920.0,929.9,920.0,,,928.2,115.0,9422.0
2009-02-28,946.0,952.3,945.7,,,948.4,212.0,4205.0
2009-01-31,933.9,933.9,933.9,,,933.9,72.0,3328.0
2008-12-31,888.7,888.7,888.7,,,888.7,4.0,3202.0
2008-11-30,824.9,826.0,824.9,,,826.0,101.0,2866.0
2008-10-31,728.5,728.5,728.5,,,728.5,275.0,3065.0
2008-09-30,902.9,902.9,902.9,,,902.9,0.0,4916.0
2008-08-31,856.0,856.0,856.0,,,856.0,0.0,2931.0
2008-07-31,947.4,947.4,947.4,,,947.4,0.0,989.0
2008-06-30,963.6,963.6,963.6,,,963.6,0.0,931.0
2008-05-31,923.9,923.9,923.9,,,923.9,0.0,678.0
2008-04-30,899.4,899.4,899.4,,,899.4,0.0,554.0
2008-03-31,949.8,949.8,949.8,,,949.8,0.0,220.0
2008-02-29,1004.9,1009.7,1004.7,,,1009.7,11.0,192.0
2008-01-31,965.4,965.4,965.4,,,965.4,0.0,0.0
2007-12-31,890.9,890.9,890.9,,,890.9,0.0,0.0
2007-11-30,839.3,839.3,839.3,,,839.3,0.0,0.0
