Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2006-11-30,637.2,637.2,637.2,,,637.2,18.0,0.0
2006-10-31,604.1,604.1,604.1,,,604.1,0.0,3.0
2006-09-30,601.3,601.3,601.3,,,601.3,0.0,1.0
2006-08-31,631.2,631.2,631.2,,,631.2,0.0,0.0
