Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1990-05-31,367.4,367.4,367.4,,,367.4,130.0,118.0
1990-04-30,368.5,368.5,368.4,,,368.4,4.0,4.0
1990-03-31,372.5,372.5,372.5,,,372.5,25.0,10.0
1990-02-28,411.8,411.8,411.8,,,411.8,4.0,0.0
